Year,PortCode,Port,Mode,TradeType,TradeValue,Weight,FreightCharges,Region,Lat,Lon,WeightLb
2002,2304,Laredo,Mail (U.S. Postal Service),Import,26976.0,22.61,2349.0,Laredo,27.499561,-99.507412,49.85
2002,2304,Laredo,Other/Unknown,Export,120948103.0,,,Laredo,27.499561,-99.507412,
2002,2304,Laredo,Other/Unknown,Import,411913.0,117.04,3454.0,Laredo,27.499561,-99.507412,258.03
2002,2304,Laredo,Pipeline,Import,364702.0,158.06,21.0,Laredo,27.499561,-99.507412,348.46
2002,2304,Laredo,Rail,Export,6416815524.0,,,Laredo,27.499561,-99.507412,
2002,2304,Laredo,Rail,Import,16848291902.0,5282871.9,95737291.0,Laredo,27.499561,-99.507412,11646725.05
2002,2304,Laredo,Truck,Export,25792530145.0,,,Laredo,27.499561,-99.507412,
2002,2304,Laredo,Truck,Import,30008818518.0,8882376.4,335284746.0,Laredo,27.499561,-99.507412,19582264.66
2002,2305,Hidalgo/Pharr,Foreign Trade Zones (FTZs),Import,2405070.0,226.9,46545.0,Pharr,26.095032,-98.271092,500.23
2002,2305,Hidalgo/Pharr,Other/Unknown,Export,20083474.0,,,Pharr,26.095032,-98.271092,
2002,2305,Hidalgo/Pharr,Other/Unknown,Import,42648.0,13.16,96.0,Pharr,26.095032,-98.271092,29.01
2002,2305,Hidalgo/Pharr,Pipeline,Export,458512882.0,,,Pharr,26.095032,-98.271092,
2002,2305,Hidalgo/Pharr,Rail,Export,476057.0,,,Pharr,26.095032,-98.271092,
2002,2305,Hidalgo/Pharr,Rail,Import,109023.0,371.09,14183.0,Pharr,26.095032,-98.271092,818.11
2002,2305,Hidalgo/Pharr,Truck,Export,5285378407.0,,,Pharr,26.095032,-98.271092,
2002,2305,Hidalgo/Pharr,Truck,Import,6899356769.0,2102754.69,68229213.0,Pharr,26.095032,-98.271092,4635775.04
2002,2307,Rio Grande City,Rail,Export,238827.0,,,Pharr,26.365761,-98.802513,
2002,2307,Rio Grande City,Truck,Export,84934695.0,,,Pharr,26.365761,-98.802513,
2002,2307,Rio Grande City,Truck,Import,96696832.0,153075.04,4231596.0,Pharr,26.365761,-98.802513,337472.29
2002,2309,Progreso,Truck,Export,136515719.0,,,Pharr,26.062133,-97.949958,
2002,2309,Progreso,Truck,Import,7316194.0,4176.83,29592.0,Pharr,26.062133,-97.949958,9208.32
2002,2310,Roma,Other/Unknown,Export,395445.0,,,Pharr,26.403928,-99.018981,
2002,2310,Roma,Truck,Export,134314761.0,,,Pharr,26.403928,-99.018981,
2002,2310,Roma,Truck,Import,16939056.0,20460.98,508262.0,Pharr,26.403928,-99.018981,45108.69
2002,2402,El Paso,Foreign Trade Zones (FTZs),Import,1188434009.0,34604.44,1691366.0,El Paso,31.764363,-106.451188,76289.64
2002,2402,El Paso,Other/Unknown,Export,16369204.0,,,El Paso,31.764363,-106.451188,
2002,2402,El Paso,Other/Unknown,Import,382459.0,4.85,4146.0,El Paso,31.764363,-106.451188,10.69
2002,2402,El Paso,Pipeline,Export,100194462.0,,,El Paso,31.764363,-106.451188,
2002,2402,El Paso,Rail,Export,389508835.0,,,El Paso,31.764363,-106.451188,
2002,2402,El Paso,Rail,Import,1661786758.0,805707.3,11119221.0,El Paso,31.764363,-106.451188,1776278.43
2002,2402,El Paso,Truck,Export,15331525969.0,,,El Paso,31.764363,-106.451188,
2002,2402,El Paso,Truck,Import,19762057224.0,2393389.08,47804176.0,El Paso,31.764363,-106.451188,5276513.43
2002,2403,Presidio,Other/Unknown,Export,4600.0,,,El Paso,29.561827,-104.394907,
2002,2403,Presidio,Rail,Export,5304782.0,,,El Paso,29.561827,-104.394907,
2002,2403,Presidio,Truck,Export,87147815.0,,,El Paso,29.561827,-104.394907,
2002,2403,Presidio,Truck,Import,104068522.0,66536.23,684478.0,El Paso,29.561827,-104.394907,146687.1
2002,2404,Fabens,Truck,Export,97701.0,,,El Paso,31.435334,-106.142669,
2003,2301,Brownsville,Air,Export,8790736.0,418.99,,Pharr,25.95155,-97.40067,923.71
2003,2301,Brownsville,Air,Import,36365.0,2.06,403.0,Pharr,25.95155,-97.40067,4.54
2003,2301,Brownsville,Foreign Trade Zones (FTZs),Import,34490843.0,185821.07,690263.0,Pharr,25.95155,-97.40067,409664.85
2003,2301,Brownsville,Other/Unknown,Export,42032620.0,,,Pharr,25.95155,-97.40067,
2003,2301,Brownsville,Other/Unknown,Import,1610.0,4.36,115.0,Pharr,25.95155,-97.40067,9.61
2003,2301,Brownsville,Rail,Export,679512386.0,,,Pharr,25.95155,-97.40067,
2003,2301,Brownsville,Rail,Import,169375823.0,291649.47,2638809.0,Pharr,25.95155,-97.40067,642976.25
2003,2301,Brownsville,Truck,Export,4464229195.0,,,Pharr,25.95155,-97.40067,
2003,2301,Brownsville,Truck,Import,4672197969.0,1031424.85,19801247.0,Pharr,25.95155,-97.40067,2273899.85
2003,2301,Brownsville,Vessel,Export,4326563.0,20242.96,,Pharr,25.95155,-97.40067,44628.03
2003,2301,Brownsville,Vessel,Import,197007.0,52371.24,199358.0,Pharr,25.95155,-97.40067,115458.68
2003,2302,Del Rio,Foreign Trade Zones (FTZs),Import,59251.0,151.33,1185.0,Laredo,29.326784,-100.927612,333.63
2003,2302,Del Rio,Other/Unknown,Export,620954.0,,,Laredo,29.326784,-100.927612,
2003,2302,Del Rio,Rail,Export,312568.0,,,Laredo,29.326784,-100.927612,
2003,2302,Del Rio,Truck,Export,1275454634.0,,,Laredo,29.326784,-100.927612,
2003,2302,Del Rio,Truck,Import,1495753113.0,284901.23,3835469.0,Laredo,29.326784,-100.927612,628098.95
2003,2303,Eagle Pass,Air,Export,2599.0,0.01,,Laredo,28.705483,-100.511977,0.02
2003,2303,Eagle Pass,Other/Unknown,Export,1639409.0,,,Laredo,28.705483,-100.511977,
2003,2303,Eagle Pass,Other/Unknown,Import,5220667.0,970.85,74198.0,Laredo,28.705483,-100.511977,2140.36
2003,2303,Eagle Pass,Pipeline,Export,10199266.0,,,Laredo,28.705483,-100.511977,
2003,2303,Eagle Pass,Rail,Export,1331338422.0,,,Laredo,28.705483,-100.511977,
2003,2303,Eagle Pass,Rail,Import,713806125.0,610569.59,6764322.0,Laredo,28.705483,-100.511977,1346073.93
2003,2303,Eagle Pass,Truck,Export,1598970557.0,,,Laredo,28.705483,-100.511977,
2003,2303,Eagle Pass,Truck,Import,2078108491.0,535430.26,9144470.0,Laredo,28.705483,-100.511977,1180420.26
2003,2304,Laredo,Air,Export,10525803.0,284.4,,Laredo,27.499561,-99.507412,626.99
2003,2304,Laredo,Air,Import,3892392.0,86.38,63207.0,Laredo,27.499561,-99.507412,190.44
2003,2304,Laredo,Foreign Trade Zones (FTZs),Import,108604894.0,24640.75,1471438.0,Laredo,27.499561,-99.507412,54323.49
2003,2304,Laredo,Other/Unknown,Export,89983277.0,,,Laredo,27.499561,-99.507412,
2003,2304,Laredo,Other/Unknown,Import,4019691.0,647.28,44515.0,Laredo,27.499561,-99.507412,1427.01
2003,2304,Laredo,Pipeline,Export,15641.0,,,Laredo,27.499561,-99.507412,
2003,2304,Laredo,Pipeline,Import,211172.0,90.72,12.0,Laredo,27.499561,-99.507412,200.0
2003,2304,Laredo,Rail,Export,8142757080.0,,,Laredo,27.499561,-99.507412,
2003,2304,Laredo,Rail,Import,15797585957.0,5151820.18,95655528.0,Laredo,27.499561,-99.507412,11357805.81
2003,2304,Laredo,Truck,Export,24160772426.0,,,Laredo,27.499561,-99.507412,
2003,2304,Laredo,Truck,Import,30459008739.0,9299015.97,354504785.0,Laredo,27.499561,-99.507412,20500796.59
2003,2304,Laredo,Vessel,Import,21727.0,2.37,250.0,Laredo,27.499561,-99.507412,5.22
2003,2305,Hidalgo/Pharr,Air,Export,216686.0,3.55,,Pharr,26.095032,-98.271092,7.83
2003,2305,Hidalgo/Pharr,Air,Import,15000.0,0.02,0.0,Pharr,26.095032,-98.271092,0.04
2003,2305,Hidalgo/Pharr,Foreign Trade Zones (FTZs),Import,6937777.0,393.55,138707.0,Pharr,26.095032,-98.271092,867.63
2003,2305,Hidalgo/Pharr,Other/Unknown,Export,18153126.0,,,Pharr,26.095032,-98.271092,
2003,2305,Hidalgo/Pharr,Other/Unknown,Import,2341.0,0.32,650.0,Pharr,26.095032,-98.271092,0.71
2003,2305,Hidalgo/Pharr,Pipeline,Export,58863826.0,,,Pharr,26.095032,-98.271092,
2003,2305,Hidalgo/Pharr,Rail,Export,4003882.0,,,Pharr,26.095032,-98.271092,
2003,2305,Hidalgo/Pharr,Rail,Import,449197.0,185.52,9553.0,Pharr,26.095032,-98.271092,409.0
2003,2305,Hidalgo/Pharr,Truck,Export,6204142895.0,,,Pharr,26.095032,-98.271092,
2003,2305,Hidalgo/Pharr,Truck,Import,8135922774.0,2218433.79,75524938.0,Pharr,26.095032,-98.271092,4890803.5
2003,2307,Rio Grande City,Truck,Export,63987769.0,,,Pharr,26.365761,-98.802513,
2003,2307,Rio Grande City,Truck,Import,105719873.0,238845.98,8396582.0,Pharr,26.365761,-98.802513,526564.62
2003,2309,Progreso,Air,Export,213370.0,12.67,,Pharr,26.062133,-97.949958,27.93
2003,2309,Progreso,Truck,Export,112322142.0,,,Pharr,26.062133,-97.949958,
2003,2309,Progreso,Truck,Import,7862356.0,5091.19,32932.0,Pharr,26.062133,-97.949958,11224.14
2003,2310,Roma,Other/Unknown,Export,284348.0,,,Pharr,26.403928,-99.018981,
2003,2310,Roma,Pipeline,Export,1425220.0,,,Pharr,26.403928,-99.018981,
2003,2310,Roma,Rail,Export,21000.0,,,Pharr,26.403928,-99.018981,
2003,2310,Roma,Truck,Export,80854146.0,,,Pharr,26.403928,-99.018981,
2003,2310,Roma,Truck,Import,11727030.0,5322.94,205969.0,Pharr,26.403928,-99.018981,11735.06
2003,2402,El Paso,Air,Export,6686294.0,97.3,,El Paso,31.764363,-106.451188,214.51
2003,2402,El Paso,Air,Import,14013110.0,428.78,485269.0,El Paso,31.764363,-106.451188,945.3
2003,2402,El Paso,Foreign Trade Zones (FTZs),Import,703399482.0,45207.7,1184152.0,El Paso,31.764363,-106.451188,99665.8
2003,2402,El Paso,Other/Unknown,Export,7423983.0,,,El Paso,31.764363,-106.451188,
2003,2402,El Paso,Other/Unknown,Import,630491.0,276.14,1154.0,El Paso,31.764363,-106.451188,608.78
2003,2402,El Paso,Pipeline,Export,84843312.0,,,El Paso,31.764363,-106.451188,
2003,2402,El Paso,Rail,Export,431057194.0,,,El Paso,31.764363,-106.451188,
2003,2402,El Paso,Rail,Import,2041571952.0,870841.15,13353757.0,El Paso,31.764363,-106.451188,1919873.82
2003,2402,El Paso,Truck,Export,16190233104.0,,,El Paso,31.764363,-106.451188,
2003,2402,El Paso,Truck,Import,19745171951.0,2396148.44,46768566.0,El Paso,31.764363,-106.451188,5282596.77
2003,2402,El Paso,Vessel,Import,381275.0,3.53,500.0,El Paso,31.764363,-106.451188,7.78
2003,2403,Presidio,Other/Unknown,Export,15476.0,,,El Paso,29.561827,-104.394907,
2003,2403,Presidio,Rail,Export,493032.0,,,El Paso,29.561827,-104.394907,
2003,2403,Presidio,Truck,Export,85216625.0,,,El Paso,29.561827,-104.394907,
2003,2403,Presidio,Truck,Import,156992842.0,95631.39,910334.0,El Paso,29.561827,-104.394907,210830.88
2003,2404,Fabens,Truck,Export,951891.0,,,El Paso,31.435334,-106.142669,
2004,2301,Brownsville,Air,Export,39486765.0,2037.3,,Pharr,25.95155,-97.40067,4491.47
2004,2301,Brownsville,Air,Import,1881459.0,11.68,2327.0,Pharr,25.95155,-97.40067,25.75
2004,2301,Brownsville,Foreign Trade Zones (FTZs),Import,62337693.0,230725.83,1246605.0,Pharr,25.95155,-97.40067,508662.78
2004,2301,Brownsville,Other/Unknown,Export,2127730.0,,,Pharr,25.95155,-97.40067,
2004,2301,Brownsville,Other/Unknown,Import,117606.0,38.15,246.0,Pharr,25.95155,-97.40067,84.11
2004,2301,Brownsville,Pipeline,Export,25364023.0,,,Pharr,25.95155,-97.40067,
2004,2301,Brownsville,Rail,Export,650232374.0,,,Pharr,25.95155,-97.40067,
2004,2301,Brownsville,Rail,Import,137529112.0,311765.28,3644134.0,Pharr,25.95155,-97.40067,687323.97
2004,2301,Brownsville,Truck,Export,4856119009.0,,,Pharr,25.95155,-97.40067,
2004,2301,Brownsville,Truck,Import,4943951262.0,1255112.08,21893537.0,Pharr,25.95155,-97.40067,2767045.19
2004,2301,Brownsville,Vessel,Export,39861728.0,161117.33,,Pharr,25.95155,-97.40067,355202.49
2004,2301,Brownsville,Vessel,Import,1818257.0,199426.58,246835.0,Pharr,25.95155,-97.40067,439659.83
2004,2302,Del Rio,Other/Unknown,Export,269128.0,,,Laredo,29.326784,-100.927612,
2004,2302,Del Rio,Rail,Export,47975.0,,,Laredo,29.326784,-100.927612,
2004,2302,Del Rio,Truck,Export,1266754788.0,,,Laredo,29.326784,-100.927612,
2004,2302,Del Rio,Truck,Import,1530288338.0,328834.49,3799589.0,Laredo,29.326784,-100.927612,724955.09
2004,2303,Eagle Pass,Air,Export,24995.0,0.73,,Laredo,28.705483,-100.511977,1.61
2004,2303,Eagle Pass,Other/Unknown,Export,481231.0,,,Laredo,28.705483,-100.511977,
2004,2303,Eagle Pass,Other/Unknown,Import,8986641.0,1452.57,94080.0,Laredo,28.705483,-100.511977,3202.36
2004,2303,Eagle Pass,Pipeline,Export,8270845.0,,,Laredo,28.705483,-100.511977,
2004,2303,Eagle Pass,Rail,Export,1569769619.0,,,Laredo,28.705483,-100.511977,
2004,2303,Eagle Pass,Rail,Import,1189077712.0,707591.49,11594507.0,Laredo,28.705483,-100.511977,1559970.35
2004,2303,Eagle Pass,Truck,Export,1759930453.0,,,Laredo,28.705483,-100.511977,
2004,2303,Eagle Pass,Truck,Import,2338574949.0,629557.42,10045613.0,Laredo,28.705483,-100.511977,1387934.88
2004,2304,Laredo,Air,Export,155028108.0,2180.95,,Laredo,27.499561,-99.507412,4808.17
2004,2304,Laredo,Air,Import,17066989.0,1635.27,491540.0,Laredo,27.499561,-99.507412,3605.15
2004,2304,Laredo,Foreign Trade Zones (FTZs),Import,7547025.0,1346.65,148774.0,Laredo,27.499561,-99.507412,2968.85
2004,2304,Laredo,Mail (U.S. Postal Service),Import,21333.0,22.07,450.0,Laredo,27.499561,-99.507412,48.66
2004,2304,Laredo,Other/Unknown,Export,87971412.0,,,Laredo,27.499561,-99.507412,
2004,2304,Laredo,Other/Unknown,Import,896428.0,228.51,10313.0,Laredo,27.499561,-99.507412,503.78
2004,2304,Laredo,Pipeline,Export,30256255.0,,,Laredo,27.499561,-99.507412,
2004,2304,Laredo,Rail,Export,9901762467.0,,,Laredo,27.499561,-99.507412,
2004,2304,Laredo,Rail,Import,15496972483.0,5412247.48,104543318.0,Laredo,27.499561,-99.507412,11931949.04
2004,2304,Laredo,Truck,Export,28421044452.0,,,Laredo,27.499561,-99.507412,
2004,2304,Laredo,Truck,Import,35564380034.0,10966334.4,417746413.0,Laredo,27.499561,-99.507412,24176600.14
2004,2304,Laredo,Vessel,Import,1330672.0,332.39,47444.0,Laredo,27.499561,-99.507412,732.79
2004,2305,Hidalgo/Pharr,Air,Export,52750.0,3.21,,Pharr,26.095032,-98.271092,7.08
2004,2305,Hidalgo/Pharr,Air,Import,137156.0,4.2,2606.0,Pharr,26.095032,-98.271092,9.26
2004,2305,Hidalgo/Pharr,Foreign Trade Zones (FTZs),Import,244250.0,8.59,4877.0,Pharr,26.095032,-98.271092,18.94
2004,2305,Hidalgo/Pharr,Other/Unknown,Export,10909952.0,,,Pharr,26.095032,-98.271092,
2004,2305,Hidalgo/Pharr,Other/Unknown,Import,6665.0,0.63,264.0,Pharr,26.095032,-98.271092,1.39
2004,2305,Hidalgo/Pharr,Rail,Export,1560808.0,,,Pharr,26.095032,-98.271092,
2004,2305,Hidalgo/Pharr,Rail,Import,458848.0,50.47,4320.0,Pharr,26.095032,-98.271092,111.27
2004,2305,Hidalgo/Pharr,Truck,Export,6640913222.0,,,Pharr,26.095032,-98.271092,
2004,2305,Hidalgo/Pharr,Truck,Import,9223076797.0,2676917.51,84537513.0,Pharr,26.095032,-98.271092,5901585.88
2004,2305,Hidalgo/Pharr,Vessel,Import,192781.0,39.79,1761.0,Pharr,26.095032,-98.271092,87.72
2004,2307,Rio Grande City,Rail,Export,80238.0,,,Pharr,26.365761,-98.802513,
2004,2307,Rio Grande City,Truck,Export,91724148.0,,,Pharr,26.365761,-98.802513,
2004,2307,Rio Grande City,Truck,Import,129188266.0,287071.97,10628460.0,Pharr,26.365761,-98.802513,632884.61
2004,2309,Progreso,Rail,Export,49759.0,,,Pharr,26.062133,-97.949958,
2004,2309,Progreso,Truck,Export,133812182.0,,,Pharr,26.062133,-97.949958,
2004,2309,Progreso,Truck,Import,8730783.0,6029.81,48847.0,Pharr,26.062133,-97.949958,13293.44
2004,2310,Roma,Other/Unknown,Export,413377.0,,,Pharr,26.403928,-99.018981,
2004,2310,Roma,Truck,Export,68126965.0,,,Pharr,26.403928,-99.018981,
2004,2310,Roma,Truck,Import,11215537.0,3970.29,155198.0,Pharr,26.403928,-99.018981,8752.98
2004,2402,El Paso,Air,Export,25722019.0,459.51,,El Paso,31.764363,-106.451188,1013.04
2004,2402,El Paso,Air,Import,93247800.0,2741.49,2193109.0,El Paso,31.764363,-106.451188,6043.94
2004,2402,El Paso,Foreign Trade Zones (FTZs),Import,286011868.0,16887.37,1022255.0,El Paso,31.764363,-106.451188,37230.23
2004,2402,El Paso,Other/Unknown,Export,10174731.0,,,El Paso,31.764363,-106.451188,
2004,2402,El Paso,Other/Unknown,Import,289375.0,125.14,2177.0,El Paso,31.764363,-106.451188,275.89
2004,2402,El Paso,Pipeline,Export,23282816.0,,,El Paso,31.764363,-106.451188,
2004,2402,El Paso,Rail,Export,655804319.0,,,El Paso,31.764363,-106.451188,
2004,2402,El Paso,Rail,Import,2272863463.0,1201693.63,17001999.0,El Paso,31.764363,-106.451188,2649277.81
2004,2402,El Paso,Truck,Export,17655500562.0,,,El Paso,31.764363,-106.451188,
2004,2402,El Paso,Truck,Import,21875628271.0,3618370.67,59282102.0,El Paso,31.764363,-106.451188,7977132.35
2004,2402,El Paso,Vessel,Import,2015969.0,230.47,62115.0,El Paso,31.764363,-106.451188,508.1
2004,2403,Presidio,Other/Unknown,Export,2633.0,,,El Paso,29.561827,-104.394907,
2004,2403,Presidio,Rail,Export,15922074.0,,,El Paso,29.561827,-104.394907,
2004,2403,Presidio,Truck,Export,206611364.0,,,El Paso,29.561827,-104.394907,
2004,2403,Presidio,Truck,Import,187007088.0,100910.57,1057321.0,El Paso,29.561827,-104.394907,222469.46
2004,2404,Fabens,Rail,Export,78154.0,,,El Paso,31.435334,-106.142669,
2004,2404,Fabens,Truck,Export,32354470.0,,,El Paso,31.435334,-106.142669,
2005,2301,Brownsville,Air,Export,37889780.0,1183.39,,Pharr,25.95155,-97.40067,2608.93
2005,2301,Brownsville,Air,Import,96087.0,8.49,2291.0,Pharr,25.95155,-97.40067,18.72
2005,2301,Brownsville,Foreign Trade Zones (FTZs),Import,2134221.0,2184.67,42668.0,Pharr,25.95155,-97.40067,4816.37
2005,2301,Brownsville,Other/Unknown,Export,9207449.0,,,Pharr,25.95155,-97.40067,
2005,2301,Brownsville,Pipeline,Export,43109361.0,,,Pharr,25.95155,-97.40067,
2005,2301,Brownsville,Rail,Export,757118339.0,,,Pharr,25.95155,-97.40067,
2005,2301,Brownsville,Rail,Import,167825532.0,327343.57,3261597.0,Pharr,25.95155,-97.40067,721668.18
2005,2301,Brownsville,Truck,Export,5474907575.0,,,Pharr,25.95155,-97.40067,
2005,2301,Brownsville,Truck,Import,4940808443.0,1418170.48,21587295.0,Pharr,25.95155,-97.40067,3126527.0
2005,2301,Brownsville,Vessel,Export,9750724.0,10991.43,,Pharr,25.95155,-97.40067,24231.93
2005,2301,Brownsville,Vessel,Import,7877726.0,215847.14,229375.0,Pharr,25.95155,-97.40067,475860.92
2005,2302,Del Rio,Other/Unknown,Export,307325.0,,,Laredo,29.326784,-100.927612,
2005,2302,Del Rio,Rail,Export,101134.0,,,Laredo,29.326784,-100.927612,
2005,2302,Del Rio,Rail,Import,57511.0,9.83,2.0,Laredo,29.326784,-100.927612,21.67
2005,2302,Del Rio,Truck,Export,1439512754.0,,,Laredo,29.326784,-100.927612,
2005,2302,Del Rio,Truck,Import,1598944311.0,283092.05,4109523.0,Laredo,29.326784,-100.927612,624110.4
2005,2303,Eagle Pass,Air,Export,30692.0,0.13,,Laredo,28.705483,-100.511977,0.29
2005,2303,Eagle Pass,Other/Unknown,Export,1277035.0,,,Laredo,28.705483,-100.511977,
2005,2303,Eagle Pass,Pipeline,Export,16677444.0,,,Laredo,28.705483,-100.511977,
2005,2303,Eagle Pass,Rail,Export,1704229746.0,,,Laredo,28.705483,-100.511977,
2005,2303,Eagle Pass,Rail,Import,1684759964.0,1039957.17,11011147.0,Laredo,28.705483,-100.511977,2292710.38
2005,2303,Eagle Pass,Truck,Export,1710269789.0,,,Laredo,28.705483,-100.511977,
2005,2303,Eagle Pass,Truck,Import,2572829632.0,667388.91,11069882.0,Laredo,28.705483,-100.511977,1471338.94
2005,2304,Laredo,Air,Export,132660113.0,1887.31,,Laredo,27.499561,-99.507412,4160.8
2005,2304,Laredo,Air,Import,22438614.0,1740.99,1233089.0,Laredo,27.499561,-99.507412,3838.22
2005,2304,Laredo,Foreign Trade Zones (FTZs),Import,5414939.0,1290.79,120412.0,Laredo,27.499561,-99.507412,2845.7
2005,2304,Laredo,Other/Unknown,Export,104325484.0,,,Laredo,27.499561,-99.507412,
2005,2304,Laredo,Other/Unknown,Import,834360.0,91.49,5059.0,Laredo,27.499561,-99.507412,201.7
2005,2304,Laredo,Pipeline,Export,114415787.0,,,Laredo,27.499561,-99.507412,
2005,2304,Laredo,Rail,Export,11277572339.0,,,Laredo,27.499561,-99.507412,
2005,2304,Laredo,Rail,Import,15349196382.0,5675929.72,114384314.0,Laredo,27.499561,-99.507412,12513268.18
2005,2304,Laredo,Truck,Export,29398939850.0,,,Laredo,27.499561,-99.507412,
2005,2304,Laredo,Truck,Import,37426820425.0,11759949.69,552136724.0,Laredo,27.499561,-99.507412,25926220.29
2005,2304,Laredo,Vessel,Import,918514.0,329.08,9260.0,Laredo,27.499561,-99.507412,725.5
2005,2305,Hidalgo/Pharr,Air,Export,529378.0,2.75,,Pharr,26.095032,-98.271092,6.06
2005,2305,Hidalgo/Pharr,Air,Import,355251.0,5.02,4002.0,Pharr,26.095032,-98.271092,11.07
2005,2305,Hidalgo/Pharr,Foreign Trade Zones (FTZs),Import,2990379.0,162.35,59784.0,Pharr,26.095032,-98.271092,357.92
2005,2305,Hidalgo/Pharr,Other/Unknown,Export,1665768.0,,,Pharr,26.095032,-98.271092,
2005,2305,Hidalgo/Pharr,Other/Unknown,Import,11350070.0,31366.25,1000.0,Pharr,26.095032,-98.271092,69150.66
2005,2305,Hidalgo/Pharr,Rail,Export,6560957.0,,,Pharr,26.095032,-98.271092,
2005,2305,Hidalgo/Pharr,Rail,Import,240191.0,82.22,3899.0,Pharr,26.095032,-98.271092,181.26
2005,2305,Hidalgo/Pharr,Truck,Export,7594202538.0,,,Pharr,26.095032,-98.271092,
2005,2305,Hidalgo/Pharr,Truck,Import,10648467552.0,3163355.16,95996673.0,Pharr,26.095032,-98.271092,6973996.05
2005,2305,Hidalgo/Pharr,Vessel,Import,2991243.0,134.28,3686.0,Pharr,26.095032,-98.271092,296.04
2005,2307,Rio Grande City,Rail,Export,50943.0,,,Pharr,26.365761,-98.802513,
2005,2307,Rio Grande City,Truck,Export,80541120.0,,,Pharr,26.365761,-98.802513,
2005,2307,Rio Grande City,Truck,Import,153534596.0,398673.58,15437656.0,Pharr,26.365761,-98.802513,878923.75
2005,2309,Progreso,Foreign Trade Zones (FTZs),Import,161280.0,47.04,3224.0,Pharr,26.062133,-97.949958,103.71
2005,2309,Progreso,Rail,Export,404070.0,,,Pharr,26.062133,-97.949958,
2005,2309,Progreso,Truck,Export,125720537.0,,,Pharr,26.062133,-97.949958,
2005,2309,Progreso,Truck,Import,9708144.0,10728.25,216490.0,Pharr,26.062133,-97.949958,23651.71
2005,2310,Roma,Other/Unknown,Export,485993.0,,,Pharr,26.403928,-99.018981,
2005,2310,Roma,Truck,Export,67722132.0,,,Pharr,26.403928,-99.018981,
2005,2310,Roma,Truck,Import,9985919.0,6101.16,146466.0,Pharr,26.403928,-99.018981,13450.74
2005,2402,El Paso,Air,Export,35613526.0,681.22,,El Paso,31.764363,-106.451188,1501.83
2005,2402,El Paso,Air,Import,130833835.0,3137.15,2500057.0,El Paso,31.764363,-106.451188,6916.22
2005,2402,El Paso,Foreign Trade Zones (FTZs),Import,15203885.0,890.38,303632.0,El Paso,31.764363,-106.451188,1962.95
2005,2402,El Paso,Other/Unknown,Export,27834401.0,,,El Paso,31.764363,-106.451188,
2005,2402,El Paso,Other/Unknown,Import,3284.0,0.01,200.0,El Paso,31.764363,-106.451188,0.02
2005,2402,El Paso,Pipeline,Export,368944053.0,,,El Paso,31.764363,-106.451188,
2005,2402,El Paso,Rail,Export,1155768436.0,,,El Paso,31.764363,-106.451188,
2005,2402,El Paso,Rail,Import,1882812514.0,1682947.03,23646007.0,El Paso,31.764363,-106.451188,3710258.68
2005,2402,El Paso,Truck,Export,17306990264.0,,,El Paso,31.764363,-106.451188,
2005,2402,El Paso,Truck,Import,22216587475.0,3463482.23,61265339.0,El Paso,31.764363,-106.451188,7635662.19
2005,2402,El Paso,Vessel,Import,1301232.0,137.59,36630.0,El Paso,31.764363,-106.451188,303.33
2005,2403,Presidio,Other/Unknown,Export,26776.0,,,El Paso,29.561827,-104.394907,
2005,2403,Presidio,Rail,Export,11136788.0,,,El Paso,29.561827,-104.394907,
2005,2403,Presidio,Rail,Import,165389.0,5171.9,204.0,El Paso,29.561827,-104.394907,11402.07
2005,2403,Presidio,Truck,Export,230178230.0,,,El Paso,29.561827,-104.394907,
2005,2403,Presidio,Truck,Import,148756016.0,80534.57,784594.0,El Paso,29.561827,-104.394907,177548.12
2005,2404,Fabens,Rail,Export,722043.0,,,El Paso,31.435334,-106.142669,
2005,2404,Fabens,Truck,Export,4269195.0,,,El Paso,31.435334,-106.142669,
2006,2301,Brownsville,Air,Export,26359578.0,1025.45,,Pharr,25.95155,-97.40067,2260.73
2006,2301,Brownsville,Air,Import,3079081.0,37.46,1459.0,Pharr,25.95155,-97.40067,82.59
2006,2301,Brownsville,Foreign Trade Zones (FTZs),Import,1614220.0,2161.92,32274.0,Pharr,25.95155,-97.40067,4766.21
2006,2301,Brownsville,Other/Unknown,Export,6720077.0,,,Pharr,25.95155,-97.40067,
2006,2301,Brownsville,Pipeline,Export,37125617.0,,,Pharr,25.95155,-97.40067,
2006,2301,Brownsville,Rail,Export,959374148.0,,,Pharr,25.95155,-97.40067,
2006,2301,Brownsville,Rail,Import,238742389.0,396510.96,2630509.0,Pharr,25.95155,-97.40067,874155.99
2006,2301,Brownsville,Truck,Export,5817688216.0,,,Pharr,25.95155,-97.40067,
2006,2301,Brownsville,Truck,Import,5359773126.0,1396673.22,22086317.0,Pharr,25.95155,-97.40067,3079133.71
2006,2301,Brownsville,Vessel,Export,176702689.0,83470.52,,Pharr,25.95155,-97.40067,184020.78
2006,2301,Brownsville,Vessel,Import,194343028.0,832716.53,3411909.0,Pharr,25.95155,-97.40067,1835823.52
2006,2302,Del Rio,Other/Unknown,Export,290316.0,,,Laredo,29.326784,-100.927612,
2006,2302,Del Rio,Pipeline,Export,202067.0,,,Laredo,29.326784,-100.927612,
2006,2302,Del Rio,Rail,Export,462578.0,,,Laredo,29.326784,-100.927612,
