Year,MexState,Mode,TradeType,TradeValue,Weight,WeightLb
2004,Tabasco,Rail,Export,296145.0,,
2004,Tabasco,Truck,Export,89145921.0,,
2004,Tamaulipas,Other/Unknown,Export,11256921.0,,
2004,Tamaulipas,Rail,Export,136007645.0,,
2004,Tamaulipas,Truck,Export,8291916133.0,,
2004,Tlaxcala,Rail,Export,11769819.0,,
2004,Tlaxcala,Truck,Export,236360286.0,,
2004,Veracruz,Rail,Export,66570043.0,,
2004,Veracruz,Truck,Export,131813713.0,,
2004,Yucatan,Rail,Export,26616748.0,,
2004,Yucatan,Truck,Export,40471609.0,,
2004,Zacatecas,Other/Unknown,Export,31115.0,,
2004,Zacatecas,Rail,Export,12243011.0,,
2004,Zacatecas,Truck,Export,97528409.0,,
2005,Aguascalientes,Other/Unknown,Export,333173.0,,
2005,Aguascalientes,Rail,Export,49935330.0,,
2005,Aguascalientes,Truck,Export,567704132.0,,
2005,Baja California,Rail,Export,256658753.0,,
2005,Baja California,Truck,Export,73261922.0,,
2005,Baja California Sur,Other/Unknown,Export,2005000.0,,
2005,Baja California Sur,Rail,Export,38346.0,,
2005,Baja California Sur,Truck,Export,6776355.0,,
2005,Campeche,Other/Unknown,Export,5500000.0,,
2005,Campeche,Rail,Export,4271.0,,
2005,Campeche,Truck,Export,29571277.0,,
2005,Chiapas,Rail,Export,146853.0,,
2005,Chiapas,Truck,Export,5468920.0,,
2005,Chihuahua,Other/Unknown,Export,25436996.0,,
2005,Chihuahua,Pipeline,Export,368944053.0,,
2005,Chihuahua,Rail,Export,195278651.0,,
2005,Chihuahua,Truck,Export,17508844424.0,,
2005,Coahuila,Other/Unknown,Export,1706342.0,,
2005,Coahuila,Pipeline,Export,6244412.0,,
2005,Coahuila,Rail,Export,3170764262.0,,
2005,Coahuila,Truck,Export,4975227132.0,,
2005,Colima,Rail,Export,571941.0,,
2005,Colima,Truck,Export,46423667.0,,
2005,Distrito Federal,Other/Unknown,Export,66547731.0,,
2005,Distrito Federal,Pipeline,Export,157525148.0,,
2005,Distrito Federal,Rail,Export,1757051113.0,,
2005,Distrito Federal,Truck,Export,6556025067.0,,
2005,Durango,Rail,Export,233412784.0,,
2005,Durango,Truck,Export,373546394.0,,
2005,Estado de Mexico,Other/Unknown,Export,21013365.0,,
2005,Estado de Mexico,Rail,Export,4089895798.0,,
2005,Estado de Mexico,Truck,Export,9216476362.0,,
2005,Guanajuato,Rail,Export,1679192176.0,,
2005,Guanajuato,Truck,Export,1420469224.0,,
2005,Guerrero,Rail,Export,22618.0,,
2005,Guerrero,Truck,Export,44112252.0,,
2005,Hidalgo,Other/Unknown,Export,84075.0,,
2005,Hidalgo,Rail,Export,43293984.0,,
2005,Hidalgo,Truck,Export,155181040.0,,
2005,Jalisco,Other/Unknown,Export,814933.0,,
2005,Jalisco,Rail,Export,1073832083.0,,
2005,Jalisco,Truck,Export,3290570548.0,,
2005,Michoacan,Other/Unknown,Export,173806.0,,
2005,Michoacan,Rail,Export,103359358.0,,
2005,Michoacan,Truck,Export,307104074.0,,
2005,Morelos,Other/Unknown,Export,24585.0,,
2005,Morelos,Rail,Export,120732689.0,,
2005,Morelos,Truck,Export,177569613.0,,
2005,Nayarit,Rail,Export,45523.0,,
2005,Nayarit,Truck,Export,64144513.0,,
2005,Nuevo Leon,Other/Unknown,Export,2311807.0,,
2005,Nuevo Leon,Rail,Export,1050138310.0,,
2005,Nuevo Leon,Truck,Export,6212860430.0,,
2005,Oaxaca,Rail,Export,20841081.0,,
2005,Oaxaca,Truck,Export,13617649.0,,
2005,Puebla,Other/Unknown,Export,30805.0,,
2005,Puebla,Rail,Export,22583028.0,,
2005,Puebla,Truck,Export,631176840.0,,
2005,Queretaro,Rail,Export,255570917.0,,
2005,Queretaro,Truck,Export,799343009.0,,
2005,Quintana Roo,Rail,Export,54651556.0,,
2005,Quintana Roo,Truck,Export,127205180.0,,
2005,San Luis Potosi,Other/Unknown,Export,9001.0,,
2005,San Luis Potosi,Rail,Export,201105971.0,,
2005,San Luis Potosi,Truck,Export,1047020263.0,,
2005,Sinaloa,Rail,Export,8006030.0,,
2005,Sinaloa,Truck,Export,93687938.0,,
2005,Sonora,Other/Unknown,Export,16220.0,,
2005,Sonora,Rail,Export,17881001.0,,
2005,Sonora,Truck,Export,107339602.0,,
2005,Tabasco,Truck,Export,102903746.0,,
2005,Tamaulipas,Other/Unknown,Export,18970981.0,,
2005,Tamaulipas,Rail,Export,129421202.0,,
2005,Tamaulipas,Truck,Export,8154042449.0,,
2005,Tlaxcala,Other/Unknown,Export,17708.0,,
2005,Tlaxcala,Rail,Export,18816870.0,,
2005,Tlaxcala,Truck,Export,294939709.0,,
2005,Veracruz,Other/Unknown,Export,49500.0,,
2005,Veracruz,Rail,Export,70613441.0,,
2005,Veracruz,Truck,Export,158301501.0,,
2005,Yucatan,Other/Unknown,Export,29373.0,,
2005,Yucatan,Rail,Export,55627704.0,,
2005,Yucatan,Truck,Export,60474235.0,,
2005,Zacatecas,Rail,Export,19412124.0,,
2005,Zacatecas,Truck,Export,69077949.0,,
2006,Aguascalientes,Rail,Export,50217498.0,,
2006,Aguascalientes,Truck,Export,432865629.0,,
2006,Baja California,Other/Unknown,Export,52435.0,,
2006,Baja California,Rail,Export,285355730.0,,
2006,Baja California,Truck,Export,74555178.0,,
2006,Baja California Sur,Other/Unknown,Export,1733333.0,,
2006,Baja California Sur,Truck,Export,8128656.0,,
2006,Campeche,Truck,Export,36540923.0,,
2006,Chiapas,Rail,Export,104575.0,,
2006,Chiapas,Truck,Export,4059067.0,,
2006,Chihuahua,Other/Unknown,Export,16757720.0,,
2006,Chihuahua,Pipeline,Export,515745341.0,,
2006,Chihuahua,Rail,Export,262607363.0,,
2006,Chihuahua,Truck,Export,19084379551.0,,
2006,Coahuila,Other/Unknown,Export,2515943.0,,
2006,Coahuila,Pipeline,Export,7282874.0,,
2006,Coahuila,Rail,Export,2829077368.0,,
2006,Coahuila,Truck,Export,4865466550.0,,
2006,Colima,Rail,Export,559984.0,,
2006,Colima,Truck,Export,47583861.0,,
2006,Distrito Federal,Other/Unknown,Export,63456120.0,,
2006,Distrito Federal,Pipeline,Export,176984291.0,,
2006,Distrito Federal,Rail,Export,2470671160.0,,
2006,Distrito Federal,Truck,Export,8024808035.0,,
2006,Durango,Rail,Export,273483324.0,,
2006,Durango,Truck,Export,252680447.0,,
2006,Estado de Mexico,Other/Unknown,Export,23240696.0,,
2006,Estado de Mexico,Rail,Export,3853358453.0,,
2006,Estado de Mexico,Truck,Export,9930529963.0,,
2006,Guanajuato,Other/Unknown,Export,194914.0,,
2006,Guanajuato,Rail,Export,1464073911.0,,
2006,Guanajuato,Truck,Export,1303668747.0,,
2006,Guerrero,Rail,Export,1688717.0,,
2006,Guerrero,Truck,Export,62010507.0,,
2006,Hidalgo,Other/Unknown,Export,224714.0,,
2006,Hidalgo,Rail,Export,62604998.0,,
2006,Hidalgo,Truck,Export,219900129.0,,
2006,Jalisco,Other/Unknown,Export,1090544.0,,
2006,Jalisco,Rail,Export,1527110295.0,,
2006,Jalisco,Truck,Export,4228636043.0,,
2006,Michoacan,Other/Unknown,Export,845393.0,,
2006,Michoacan,Rail,Export,108278012.0,,
2006,Michoacan,Truck,Export,230045490.0,,
2006,Morelos,Other/Unknown,Export,40306.0,,
2006,Morelos,Rail,Export,202587227.0,,
2006,Morelos,Truck,Export,177069805.0,,
2006,Nayarit,Truck,Export,63700909.0,,
2006,Nuevo Leon,Other/Unknown,Export,4292356.0,,
2006,Nuevo Leon,Rail,Export,1269361851.0,,
2006,Nuevo Leon,Truck,Export,8261710078.0,,
2006,Oaxaca,Rail,Export,12949776.0,,
2006,Oaxaca,Truck,Export,10659223.0,,
2006,Puebla,Other/Unknown,Export,347139.0,,
2006,Puebla,Rail,Export,30889880.0,,
2006,Puebla,Truck,Export,616446966.0,,
2006,Queretaro,Other/Unknown,Export,38873.0,,
2006,Queretaro,Rail,Export,312300385.0,,
2006,Queretaro,Truck,Export,945751583.0,,
2006,Quintana Roo,Other/Unknown,Export,341664.0,,
2006,Quintana Roo,Rail,Export,42141174.0,,
2006,Quintana Roo,Truck,Export,162148563.0,,
2006,San Luis Potosi,Other/Unknown,Export,29007.0,,
2006,San Luis Potosi,Rail,Export,252685272.0,,
2006,San Luis Potosi,Truck,Export,1136040342.0,,
2006,Sinaloa,Rail,Export,8889130.0,,
2006,Sinaloa,Truck,Export,76217785.0,,
2006,Sonora,Other/Unknown,Export,22220.0,,
2006,Sonora,Rail,Export,18834825.0,,
2006,Sonora,Truck,Export,96902148.0,,
2006,Tabasco,Rail,Export,694811.0,,
2006,Tabasco,Truck,Export,100780102.0,,
2006,Tamaulipas,Other/Unknown,Export,18860039.0,,
2006,Tamaulipas,Rail,Export,96693277.0,,
2006,Tamaulipas,Truck,Export,9567090567.0,,
2006,Tlaxcala,Other/Unknown,Export,11045.0,,
2006,Tlaxcala,Rail,Export,37988261.0,,
2006,Tlaxcala,Truck,Export,308858992.0,,
2006,Veracruz,Other/Unknown,Export,174590.0,,
2006,Veracruz,Rail,Export,57130022.0,,
2006,Veracruz,Truck,Export,229682401.0,,
2006,Yucatan,Other/Unknown,Export,25313.0,,
2006,Yucatan,Rail,Export,70864557.0,,
2006,Yucatan,Truck,Export,58120302.0,,
2006,Zacatecas,Rail,Export,23461307.0,,
2006,Zacatecas,Truck,Export,60101869.0,,
2007,Aguascalientes,Other/Unknown,Export,8450.0,,
2007,Aguascalientes,Rail,Export,57465800.0,,
2007,Aguascalientes,Truck,Export,592017036.0,,
2007,Baja California,Other/Unknown,Export,282760.0,,
2007,Baja California,Rail,Export,239709541.0,,
2007,Baja California,Truck,Export,103020503.0,,
2007,Baja California Sur,Other/Unknown,Export,16632.0,,
2007,Baja California Sur,Rail,Export,6465.0,,
2007,Baja California Sur,Truck,Export,7086997.0,,
2007,Campeche,Truck,Export,46302106.0,,
2007,Chiapas,Other/Unknown,Export,40000.0,,
2007,Chiapas,Truck,Export,3063211.0,,
2007,Chihuahua,Other/Unknown,Export,11814972.0,,
2007,Chihuahua,Pipeline,Export,322083387.0,,
2007,Chihuahua,Rail,Export,276677788.0,,
2007,Chihuahua,Truck,Export,17449622922.0,,
2007,Coahuila,Other/Unknown,Export,2589118.0,,
2007,Coahuila,Pipeline,Export,5679936.0,,
2007,Coahuila,Rail,Export,2918268206.0,,
2007,Coahuila,Truck,Export,5610566010.0,,
2007,Colima,Rail,Export,308187.0,,
2007,Colima,Truck,Export,50060944.0,,
2007,Distrito Federal,Other/Unknown,Export,92771312.0,,
2007,Distrito Federal,Pipeline,Export,217455027.0,,
2007,Distrito Federal,Rail,Export,3190760737.0,,
2007,Distrito Federal,Truck,Export,8371666168.0,,
2007,Durango,Other/Unknown,Export,2579694.0,,
2007,Durango,Rail,Export,348756900.0,,
2007,Durango,Truck,Export,268779018.0,,
2007,Estado de Mexico,Other/Unknown,Export,89634587.0,,
2007,Estado de Mexico,Pipeline,Export,228145613.0,,
2007,Estado de Mexico,Rail,Export,3669192099.0,,
2007,Estado de Mexico,Truck,Export,10458703513.0,,
2007,Guanajuato,Other/Unknown,Export,1092366.0,,
2007,Guanajuato,Rail,Export,2189649864.0,,
2007,Guanajuato,Truck,Export,1647132476.0,,
2007,Guerrero,Truck,Export,52198478.0,,
2007,Hidalgo,Other/Unknown,Export,160353.0,,
2007,Hidalgo,Rail,Export,49647512.0,,
2007,Hidalgo,Truck,Export,247439522.0,,
2007,Jalisco,Other/Unknown,Export,695388.0,,
2007,Jalisco,Rail,Export,1822534982.0,,
2007,Jalisco,Truck,Export,3582055007.0,,
2007,Michoacan,Other/Unknown,Export,1313135.0,,
2007,Michoacan,Rail,Export,176595738.0,,
2007,Michoacan,Truck,Export,190331069.0,,
2007,Morelos,Other/Unknown,Export,42871.0,,
2007,Morelos,Rail,Export,192988695.0,,
2007,Morelos,Truck,Export,128240649.0,,
2007,Nuevo Leon,Other/Unknown,Export,2518937.0,,
2007,Nuevo Leon,Rail,Export,1345803432.0,,
2007,Nuevo Leon,Truck,Export,8231768953.0,,
2007,Oaxaca,Rail,Export,18771992.0,,
2007,Oaxaca,Truck,Export,15658769.0,,
2007,Puebla,Other/Unknown,Export,167369.0,,
2007,Puebla,Rail,Export,35867974.0,,
2007,Puebla,Truck,Export,560770106.0,,
2007,Queretaro,Other/Unknown,Export,327349.0,,
2007,Queretaro,Rail,Export,374156825.0,,
2007,Queretaro,Truck,Export,821358567.0,,
2007,Quintana Roo,Rail,Export,18280211.0,,
2007,Quintana Roo,Truck,Export,289780225.0,,
2007,San Luis Potosi,Rail,Export,289553014.0,,
2007,San Luis Potosi,Truck,Export,998339591.0,,
2007,Sinaloa,Rail,Export,16663990.0,,
2007,Sinaloa,Truck,Export,135347258.0,,
2007,Sonora,Other/Unknown,Export,30560.0,,
2007,Sonora,Rail,Export,22303089.0,,
2007,Sonora,Truck,Export,135790880.0,,
2007,Tabasco,Rail,Export,109264.0,,
2007,Tabasco,Truck,Export,164946331.0,,
2007,Tamaulipas,Other/Unknown,Export,32356644.0,,
2007,Tamaulipas,Rail,Export,165886079.0,,
2007,Tamaulipas,Truck,Export,10291540328.0,,
2007,Tlaxcala,Other/Unknown,Export,2720725.0,,
2007,Tlaxcala,Rail,Export,50351357.0,,
2007,Tlaxcala,Truck,Export,224640471.0,,
2007,Veracruz,Other/Unknown,Export,3283.0,,
2007,Veracruz,Rail,Export,79185996.0,,
2007,Veracruz,Truck,Export,308968777.0,,
2007,Yucatan,Other/Unknown,Export,3836.0,,
2007,Yucatan,Rail,Export,136589058.0,,
2007,Yucatan,Truck,Export,46778590.0,,
2007,Zacatecas,Rail,Export,50388637.0,,
2007,Zacatecas,Truck,Export,157987626.0,,
2008,Aguascalientes,Other/Unknown,Export,61959.0,,
2008,Aguascalientes,Rail,Export,38853889.0,,
2008,Aguascalientes,Truck,Export,727935721.0,,
2008,Baja California,Other/Unknown,Export,85358.0,,
2008,Baja California,Rail,Export,104143082.0,,
2008,Baja California,Truck,Export,105347009.0,,
2008,Baja California Sur,Rail,Export,4496871.0,,
2008,Baja California Sur,Truck,Export,4386332.0,,
2008,Campeche,Rail,Export,6269393.0,,
2008,Campeche,Truck,Export,73305080.0,,
2008,Chiapas,Other/Unknown,Export,3600.0,,
2008,Chiapas,Rail,Export,4612499.0,,
2008,Chiapas,Truck,Export,4829498.0,,
2008,Chihuahua,Other/Unknown,Export,22093935.0,,
2008,Chihuahua,Pipeline,Export,446565417.0,,
2008,Chihuahua,Rail,Export,306657336.0,,
2008,Chihuahua,Truck,Export,17031865355.0,,
2008,Coahuila,Other/Unknown,Export,18580923.0,,
2008,Coahuila,Pipeline,Export,3758693.0,,
2008,Coahuila,Rail,Export,2091190886.0,,
2008,Coahuila,Truck,Export,5627858916.0,,
2008,Colima,Rail,Export,4738727.0,,
2008,Colima,Truck,Export,77370004.0,,
2008,Distrito Federal,Other/Unknown,Export,82751661.0,,
2008,Distrito Federal,Pipeline,Export,486064508.0,,
2008,Distrito Federal,Rail,Export,4021948955.0,,
2008,Distrito Federal,Truck,Export,9726227352.0,,
2008,Durango,Other/Unknown,Export,130794.0,,
2008,Durango,Rail,Export,511302605.0,,
2008,Durango,Truck,Export,473726299.0,,
2008,Estado de Mexico,Other/Unknown,Export,98192394.0,,
2008,Estado de Mexico,Pipeline,Export,248356531.0,,
2008,Estado de Mexico,Rail,Export,4516852724.0,,
2008,Estado de Mexico,Truck,Export,12588890046.0,,
2008,Guanajuato,Other/Unknown,Export,274095.0,,
2008,Guanajuato,Rail,Export,1659819677.0,,
2008,Guanajuato,Truck,Export,1706057434.0,,
2008,Guerrero,Other/Unknown,Export,117000.0,,
2008,Guerrero,Rail,Export,3262201.0,,
2008,Guerrero,Truck,Export,68204126.0,,
2008,Hidalgo,Other/Unknown,Export,413221.0,,
2008,Hidalgo,Rail,Export,124921986.0,,
2008,Hidalgo,Truck,Export,310083650.0,,
2008,Jalisco,Other/Unknown,Export,925602.0,,
2008,Jalisco,Rail,Export,2335442662.0,,
2008,Jalisco,Truck,Export,3529342535.0,,
2008,Michoacan,Other/Unknown,Export,374905.0,,
2008,Michoacan,Rail,Export,207612974.0,,
2008,Michoacan,Truck,Export,158610601.0,,
2008,Morelos,Other/Unknown,Export,487874.0,,
2008,Morelos,Rail,Export,68381777.0,,
2008,Morelos,Truck,Export,133614271.0,,
2008,Nuevo Leon,Other/Unknown,Export,68524262.0,,
2008,Nuevo Leon,Rail,Export,1795955142.0,,
2008,Nuevo Leon,Truck,Export,9490980548.0,,
2008,Oaxaca,Other/Unknown,Export,110250.0,,
2008,Oaxaca,Rail,Export,52085562.0,,
2008,Oaxaca,Truck,Export,23865441.0,,
2008,Puebla,Other/Unknown,Export,1027987.0,,
2008,Puebla,Rail,Export,90385129.0,,
2008,Puebla,Truck,Export,658287255.0,,
2008,Queretaro,Other/Unknown,Export,122602.0,,
2008,Queretaro,Rail,Export,544161897.0,,
2008,Queretaro,Truck,Export,948788330.0,,
2008,Quintana Roo,Other/Unknown,Export,649000.0,,
2008,Quintana Roo,Rail,Export,20380731.0,,
2008,Quintana Roo,Truck,Export,487426264.0,,
2008,San Luis Potosi,Other/Unknown,Export,77743.0,,
2008,San Luis Potosi,Rail,Export,286047764.0,,
2008,San Luis Potosi,Truck,Export,973510081.0,,
2008,Sinaloa,Other/Unknown,Export,68480.0,,
2008,Sinaloa,Rail,Export,20599692.0,,
2008,Sinaloa,Truck,Export,263884762.0,,
2008,Sonora,Rail,Export,36406636.0,,
2008,Sonora,Truck,Export,158344679.0,,
2008,Tabasco,Other/Unknown,Export,301947.0,,
2008,Tabasco,Rail,Export,10160331.0,,
2008,Tabasco,Truck,Export,289485539.0,,
2008,Tamaulipas,Other/Unknown,Export,41216552.0,,
2008,Tamaulipas,Rail,Export,232535384.0,,
2008,Tamaulipas,Truck,Export,11074393666.0,,
2008,Tlaxcala,Other/Unknown,Export,170082.0,,
2008,Tlaxcala,Rail,Export,39262629.0,,
2008,Tlaxcala,Truck,Export,243956786.0,,
2008,Veracruz,Other/Unknown,Export,29654596.0,,
2008,Veracruz,Rail,Export,110127775.0,,
2008,Veracruz,Truck,Export,275980828.0,,
2008,Yucatan,Rail,Export,185217469.0,,
2008,Yucatan,Truck,Export,45670119.0,,
2008,Zacatecas,Other/Unknown,Export,479284.0,,
2008,Zacatecas,Rail,Export,140967859.0,,
2008,Zacatecas,Truck,Export,221753166.0,,
2009,Aguascalientes,Other/Unknown,Export,371736.0,,
2009,Aguascalientes,Rail,Export,54032589.0,,
2009,Aguascalientes,Truck,Export,579785985.0,,
2009,Baja California,Other/Unknown,Export,19324.0,,
2009,Baja California,Rail,Export,27326033.0,,
2009,Baja California,Truck,Export,89944557.0,,
2009,Baja California Sur,Rail,Export,3767016.0,,
2009,Baja California Sur,Truck,Export,2986109.0,,
2009,Campeche,Other/Unknown,Export,55900.0,,
2009,Campeche,Rail,Export,3995805.0,,
2009,Campeche,Truck,Export,162052363.0,,
2009,Chiapas,Other/Unknown,Export,1007888.0,,
2009,Chiapas,Rail,Export,4645105.0,,
2009,Chiapas,Truck,Export,4917814.0,,
2009,Chihuahua,Other/Unknown,Export,18656636.0,,
2009,Chihuahua,Pipeline,Export,105700394.0,,
2009,Chihuahua,Rail,Export,251022971.0,,
2009,Chihuahua,Truck,Export,15429419627.0,,
2009,Coahuila,Other/Unknown,Export,6976109.0,,
2009,Coahuila,Pipeline,Export,3135626.0,,
2009,Coahuila,Rail,Export,1349046440.0,,
2009,Coahuila,Truck,Export,4268066671.0,,
2009,Colima,Other/Unknown,Export,3000.0,,
2009,Colima,Rail,Export,2331099.0,,
2009,Colima,Truck,Export,71676676.0,,
2009,Distrito Federal,Other/Unknown,Export,10722391.0,,
2009,Distrito Federal,Pipeline,Export,387375972.0,,
2009,Distrito Federal,Rail,Export,2700656887.0,,
2009,Distrito Federal,Truck,Export,9524125098.0,,
2009,Durango,Other/Unknown,Export,377398.0,,
2009,Durango,Rail,Export,580460442.0,,
2009,Durango,Truck,Export,292168963.0,,
2009,Estado de Mexico,Other/Unknown,Export,167528229.0,,
2009,Estado de Mexico,Pipeline,Export,29551785.0,,
2009,Estado de Mexico,Rail,Export,3049825297.0,,
2009,Estado de Mexico,Truck,Export,11210771509.0,,
2009,Guanajuato,Other/Unknown,Export,932295.0,,
2009,Guanajuato,Rail,Export,1182666779.0,,
2009,Guanajuato,Truck,Export,1747358680.0,,
2009,Guerrero,Other/Unknown,Export,410700.0,,
2009,Guerrero,Rail,Export,1309817.0,,
2009,Guerrero,Truck,Export,43514315.0,,
2009,Hidalgo,Other/Unknown,Export,1129245.0,,
2009,Hidalgo,Rail,Export,92946250.0,,
2009,Hidalgo,Truck,Export,363683475.0,,
2009,Jalisco,Other/Unknown,Export,4965856.0,,
2009,Jalisco,Rail,Export,1355184603.0,,
2009,Jalisco,Truck,Export,3113681181.0,,
2009,Michoacan,Other/Unknown,Export,1259086.0,,
2009,Michoacan,Rail,Export,113171818.0,,
2009,Michoacan,Truck,Export,101472390.0,,
2009,Morelos,Other/Unknown,Export,2637582.0,,
2009,Morelos,Rail,Export,34752937.0,,
2009,Morelos,Truck,Export,173800081.0,,
2009,Nuevo Leon,Other/Unknown,Export,55133371.0,,
2009,Nuevo Leon,Rail,Export,1467313943.0,,
2009,Nuevo Leon,Truck,Export,7923786147.0,,
2009,Oaxaca,Other/Unknown,Export,84200.0,,
2009,Oaxaca,Rail,Export,47010604.0,,
2009,Oaxaca,Truck,Export,17670209.0,,
2009,Puebla,Other/Unknown,Export,8827532.0,,
2009,Puebla,Rail,Export,51950138.0,,
2009,Puebla,Truck,Export,627270621.0,,
2009,Queretaro,Other/Unknown,Export,292549.0,,
2009,Queretaro,Rail,Export,311733409.0,,
2009,Queretaro,Truck,Export,1033105327.0,,
2009,Quintana Roo,Other/Unknown,Export,359825.0,,
2009,Quintana Roo,Rail,Export,25335287.0,,
2009,Quintana Roo,Truck,Export,544300573.0,,
2009,San Luis Potosi,Other/Unknown,Export,665651.0,,
2009,San Luis Potosi,Rail,Export,188509994.0,,
2009,San Luis Potosi,Truck,Export,975285888.0,,
2009,Sinaloa,Other/Unknown,Export,50000.0,,
2009,Sinaloa,Rail,Export,23419456.0,,
2009,Sinaloa,Truck,Export,221845531.0,,
2009,Sonora,Other/Unknown,Export,53930.0,,
2009,Sonora,Rail,Export,22112897.0,,
2009,Sonora,Truck,Export,126369514.0,,
2009,Tabasco,Other/Unknown,Export,3176359.0,,
2009,Tabasco,Rail,Export,9362277.0,,
2009,Tabasco,Truck,Export,515478795.0,,
2009,Tamaulipas,Other/Unknown,Export,48935264.0,,
2009,Tamaulipas,Rail,Export,212842964.0,,
2009,Tamaulipas,Truck,Export,9260456884.0,,
2009,Tlaxcala,Other/Unknown,Export,33455.0,,
2009,Tlaxcala,Rail,Export,30325796.0,,
2009,Tlaxcala,Truck,Export,138280847.0,,
2009,Veracruz,Other/Unknown,Export,11639299.0,,
2009,Veracruz,Rail,Export,90372547.0,,
2009,Veracruz,Truck,Export,311061493.0,,
2009,Yucatan,Other/Unknown,Export,3451.0,,
2009,Yucatan,Rail,Export,136654592.0,,
2009,Yucatan,Truck,Export,36146302.0,,
2009,Zacatecas,Other/Unknown,Export,1311039.0,,
2009,Zacatecas,Rail,Export,102899653.0,,
2009,Zacatecas,Truck,Export,237117668.0,,
2010,Aguascalientes,Other/Unknown,Export,138045.0,,
2010,Aguascalientes,Rail,Export,94970185.0,,
2010,Aguascalientes,Truck,Export,774658896.0,,
2010,Baja California,Other/Unknown,Export,132622.0,,
2010,Baja California,Rail,Export,25976416.0,,
2010,Baja California,Truck,Export,191118773.0,,
2010,Baja California Sur,Rail,Export,3559122.0,,
2010,Baja California Sur,Truck,Export,2517184.0,,
2010,Campeche,Other/Unknown,Export,135577.0,,
2010,Campeche,Rail,Export,3619371.0,,
2010,Campeche,Truck,Export,90483329.0,,
2010,Chiapas,Other/Unknown,Export,181760.0,,
2010,Chiapas,Rail,Export,6520257.0,,
2010,Chiapas,Truck,Export,10607022.0,,
2010,Chihuahua,Other/Unknown,Export,47343246.0,,
2010,Chihuahua,Pipeline,Export,231710239.0,,
2010,Chihuahua,Rail,Export,271191728.0,,
2010,Chihuahua,Truck,Export,19703844126.0,,
2010,Coahuila,Other/Unknown,Export,12261921.0,,
2010,Coahuila,Rail,Export,2039470500.0,,
2010,Coahuila,Truck,Export,5756538655.0,,
2010,Colima,Other/Unknown,Export,85000.0,,
2010,Colima,Rail,Export,5021121.0,,
2010,Colima,Truck,Export,137341950.0,,
2010,Distrito Federal,Other/Unknown,Export,6317437.0,,
2010,Distrito Federal,Pipeline,Export,1366680754.0,,
2010,Distrito Federal,Rail,Export,3328715682.0,,
2010,Distrito Federal,Truck,Export,11271729102.0,,
2010,Durango,Other/Unknown,Export,1164663.0,,
2010,Durango,Rail,Export,638576606.0,,
2010,Durango,Truck,Export,411781800.0,,
2010,Estado de Mexico,Other/Unknown,Export,169166059.0,,
2010,Estado de Mexico,Pipeline,Export,242399387.0,,
2010,Estado de Mexico,Rail,Export,3838859636.0,,
2010,Estado de Mexico,Truck,Export,12916176725.0,,
2010,Guanajuato,Other/Unknown,Export,1305569.0,,
2010,Guanajuato,Rail,Export,1866637764.0,,
2010,Guanajuato,Truck,Export,2564182833.0,,
2010,Guerrero,Other/Unknown,Export,1424666.0,,
2010,Guerrero,Rail,Export,6247451.0,,
2010,Guerrero,Truck,Export,30294100.0,,
2010,Hidalgo,Other/Unknown,Export,1999886.0,,
2010,Hidalgo,Rail,Export,113084114.0,,
2010,Hidalgo,Truck,Export,393679745.0,,
2010,Jalisco,Other/Unknown,Export,5757962.0,,
2010,Jalisco,Rail,Export,1837548753.0,,
2010,Jalisco,Truck,Export,4061394851.0,,
2010,Michoacan,Other/Unknown,Export,1870278.0,,
2010,Michoacan,Rail,Export,151463721.0,,
2010,Michoacan,Truck,Export,148318666.0,,
2010,Morelos,Other/Unknown,Export,2002792.0,,
2010,Morelos,Rail,Export,50413934.0,,
2010,Morelos,Truck,Export,201750826.0,,
2010,Nuevo Leon,Other/Unknown,Export,60127657.0,,
2010,Nuevo Leon,Rail,Export,1759149675.0,,
2010,Nuevo Leon,Truck,Export,10165728181.0,,
2010,Oaxaca,Other/Unknown,Export,43881.0,,
2010,Oaxaca,Rail,Export,14251818.0,,
2010,Oaxaca,Truck,Export,12716788.0,,
2010,Puebla,Other/Unknown,Export,8874261.0,,
2010,Puebla,Rail,Export,72625494.0,,
2010,Puebla,Truck,Export,856367726.0,,
2010,Queretaro,Other/Unknown,Export,773696.0,,
2010,Queretaro,Pipeline,Export,108652.0,,
2010,Queretaro,Rail,Export,393480714.0,,
2010,Queretaro,Truck,Export,1587694206.0,,
2010,Quintana Roo,Other/Unknown,Export,175623.0,,
2010,Quintana Roo,Rail,Export,44907670.0,,
2010,Quintana Roo,Truck,Export,591010948.0,,
2010,San Luis Potosi,Other/Unknown,Export,151259.0,,
2010,San Luis Potosi,Rail,Export,208429728.0,,
2010,San Luis Potosi,Truck,Export,1406018768.0,,
2010,Sinaloa,Other/Unknown,Export,1074024.0,,
2010,Sinaloa,Rail,Export,23238979.0,,
2010,Sinaloa,Truck,Export,263003302.0,,
2010,Sonora,Other/Unknown,Export,14265.0,,
2010,Sonora,Rail,Export,29060692.0,,
2010,Sonora,Truck,Export,118090477.0,,
2010,Tabasco,Other/Unknown,Export,2285944.0,,
2010,Tabasco,Rail,Export,7060066.0,,
2010,Tabasco,Truck,Export,251192403.0,,
2010,Tamaulipas,Other/Unknown,Export,56637570.0,,
2010,Tamaulipas,Rail,Export,340953755.0,,
2010,Tamaulipas,Truck,Export,10067488197.0,,
