Year,MexState,Mode,TradeType,TradeValue,Weight
2021,Aguascalientes,Other/Unknown,Export,12541774.0,0.0
2021,Aguascalientes,Rail,Export,1705076762.0,0.0
2021,Aguascalientes,Truck,Export,1416241150.0,0.0
2021,Baja California,Other/Unknown,Export,168504394.0,0.0
2021,Baja California,Pipeline,Export,320402183.0,0.0
2021,Baja California,Rail,Export,365067646.0,0.0
2021,Baja California,Truck,Export,22998332915.0,0.0
2021,Baja California Sur,Other/Unknown,Export,705334.0,0.0
2021,Baja California Sur,Rail,Export,3988094.0,0.0
2021,Baja California Sur,Truck,Export,115940974.0,0.0
2021,Campeche,Other/Unknown,Export,955464.0,0.0
2021,Campeche,Pipeline,Export,137806272.0,0.0
2021,Campeche,Rail,Export,316625373.0,0.0
2021,Campeche,Truck,Export,1732278162.0,0.0
2021,Chiapas,Other/Unknown,Export,83448.0,0.0
2021,Chiapas,Rail,Export,10417595.0,0.0
2021,Chiapas,Truck,Export,88860560.0,0.0
2021,Chihuahua,Mail (U.S. Postal Service),Export,58110.0,0.0
2021,Chihuahua,Other/Unknown,Export,202227615.0,0.0
2021,Chihuahua,Pipeline,Export,63861146.0,0.0
2021,Chihuahua,Rail,Export,438144233.0,0.0
2021,Chihuahua,Truck,Export,38734882169.0,0.0
2021,Coahuila,Other/Unknown,Export,124523502.0,0.0
2021,Coahuila,Rail,Export,953551809.0,0.0
2021,Coahuila,Truck,Export,9154992902.0,0.0
2021,Colima,Other/Unknown,Export,744794.0,0.0
2021,Colima,Rail,Export,1460458.0,0.0
2021,Colima,Truck,Export,94694174.0,0.0
2021,Distrito Federal,Mail (U.S. Postal Service),Export,18449.0,0.0
2021,Distrito Federal,Other/Unknown,Export,864923810.0,0.0
2021,Distrito Federal,Pipeline,Export,9286530326.0,0.0
2021,Distrito Federal,Rail,Export,4203807099.0,0.0
2021,Distrito Federal,Truck,Export,9837704808.0,0.0
2021,Durango,Other/Unknown,Export,3847796.0,0.0
2021,Durango,Rail,Export,1067579784.0,0.0
2021,Durango,Truck,Export,901470725.0,0.0
2021,Estado de Mexico,Mail (U.S. Postal Service),Export,353408.0,0.0
2021,Estado de Mexico,Other/Unknown,Export,150268788.0,0.0
2021,Estado de Mexico,Pipeline,Export,604996571.0,0.0
2021,Estado de Mexico,Rail,Export,5877654751.0,0.0
2021,Estado de Mexico,Truck,Export,22348644841.0,0.0
2021,Guanajuato,Mail (U.S. Postal Service),Export,53010.0,0.0
2021,Guanajuato,Other/Unknown,Export,47419712.0,0.0
2021,Guanajuato,Rail,Export,1205391881.0,0.0
2021,Guanajuato,Truck,Export,6811159323.0,0.0
2021,Guerrero,Other/Unknown,Export,489169.0,0.0
2021,Guerrero,Rail,Export,10048238.0,0.0
2021,Guerrero,Truck,Export,14645093.0,0.0
2021,Hidalgo,Other/Unknown,Export,4190359.0,0.0
2021,Hidalgo,Pipeline,Export,411598741.0,0.0
2021,Hidalgo,Rail,Export,446586438.0,0.0
2021,Hidalgo,Truck,Export,711686894.0,0.0
2021,Jalisco,Mail (U.S. Postal Service),Export,124096.0,0.0
2021,Jalisco,Other/Unknown,Export,69138726.0,0.0
2021,Jalisco,Rail,Export,2392859309.0,0.0
2021,Jalisco,Truck,Export,5727419683.0,0.0
2021,Michoacan,Other/Unknown,Export,1128926.0,0.0
2021,Michoacan,Rail,Export,149855012.0,0.0
2021,Michoacan,Truck,Export,169877850.0,0.0
2021,Morelos,Other/Unknown,Export,1943321.0,0.0
2021,Morelos,Rail,Export,57364605.0,0.0
2021,Morelos,Truck,Export,575739420.0,0.0
2021,Nuevo Leon,Mail (U.S. Postal Service),Export,45132.0,0.0
2021,Nuevo Leon,Other/Unknown,Export,450063813.0,0.0
2021,Nuevo Leon,Pipeline,Export,406820489.0,0.0
2021,Nuevo Leon,Rail,Export,4193584974.0,0.0
2021,Nuevo Leon,Truck,Export,19490347938.0,0.0
2021,Oaxaca,Other/Unknown,Export,367336.0,0.0
2021,Oaxaca,Rail,Export,4423470.0,0.0
2021,Oaxaca,Truck,Export,19242695.0,0.0
2021,Puebla,Other/Unknown,Export,8616948.0,0.0
2021,Puebla,Rail,Export,195817042.0,0.0
2021,Puebla,Truck,Export,3341905954.0,0.0
2021,Queretaro,Mail (U.S. Postal Service),Export,5650.0,0.0
2021,Queretaro,Other/Unknown,Export,31446775.0,0.0
2021,Queretaro,Rail,Export,1679290746.0,0.0
2021,Queretaro,Truck,Export,5093835574.0,0.0
2021,Quintana Roo,Mail (U.S. Postal Service),Export,33922.0,0.0
2021,Quintana Roo,Other/Unknown,Export,14418683.0,0.0
2021,Quintana Roo,Rail,Export,19641160.0,0.0
2021,Quintana Roo,Truck,Export,90366538.0,0.0
2021,San Luis Potosi,Other/Unknown,Export,5217049.0,0.0
2021,San Luis Potosi,Rail,Export,539800394.0,0.0
2021,San Luis Potosi,Truck,Export,3214336019.0,0.0
2021,Sinaloa,Other/Unknown,Export,177501175.0,0.0
2021,Sinaloa,Rail,Export,244534456.0,0.0
2021,Sinaloa,Truck,Export,878868882.0,0.0
2021,Sonora,Mail (U.S. Postal Service),Export,25564.0,0.0
2021,Sonora,Other/Unknown,Export,72139734.0,0.0
2021,Sonora,Rail,Export,1341775834.0,0.0
2021,Sonora,Truck,Export,7223078000.0,0.0
2021,Tabasco,Other/Unknown,Export,6085886.0,0.0
2021,Tabasco,Truck,Export,145492436.0,0.0
2021,Tamaulipas,Mail (U.S. Postal Service),Export,195493.0,0.0
2021,Tamaulipas,Other/Unknown,Export,240920621.0,0.0
2021,Tamaulipas,Pipeline,Export,674822120.0,0.0
2021,Tamaulipas,Rail,Export,1789458898.0,0.0
2021,Tamaulipas,Truck,Export,13605984268.0,0.0
2021,Tlaxcala,Mail (U.S. Postal Service),Export,14621.0,0.0
2021,Tlaxcala,Other/Unknown,Export,211060.0,0.0
2021,Tlaxcala,Rail,Export,37975973.0,0.0
2021,Tlaxcala,Truck,Export,277088890.0,0.0
2021,Veracruz,Other/Unknown,Export,1558396.0,0.0
2021,Veracruz,Rail,Export,81345974.0,0.0
2021,Veracruz,Truck,Export,651693942.0,0.0
2021,Yucatan,Other/Unknown,Export,1550831.0,0.0
2021,Yucatan,Rail,Export,244764306.0,0.0
2021,Yucatan,Truck,Export,95165183.0,0.0
2021,Zacatecas,Other/Unknown,Export,1040135.0,0.0
2021,Zacatecas,Rail,Export,21790036.0,0.0
2021,Zacatecas,Truck,Export,205600109.0,0.0
2022,Aguascalientes,Other/Unknown,Export,15339890.0,0.0
2022,Aguascalientes,Rail,Export,2458743949.0,0.0
2022,Aguascalientes,Truck,Export,1829987764.0,0.0
2022,Baja California,Mail (U.S. Postal Service),Export,14220.0,0.0
2022,Baja California,Other/Unknown,Export,170755089.0,0.0
2022,Baja California,Pipeline,Export,576104708.0,0.0
2022,Baja California,Rail,Export,263623339.0,0.0
2022,Baja California,Truck,Export,26245001702.0,0.0
2022,Baja California Sur,Other/Unknown,Export,335303.0,0.0
2022,Baja California Sur,Rail,Export,3627432.0,0.0
2022,Baja California Sur,Truck,Export,127101253.0,0.0
2022,Campeche,Other/Unknown,Export,320448.0,0.0
2022,Campeche,Pipeline,Export,354239430.0,0.0
2022,Campeche,Rail,Export,234053598.0,0.0
2022,Campeche,Truck,Export,2118986872.0,0.0
2022,Chiapas,Other/Unknown,Export,441672.0,0.0
2022,Chiapas,Rail,Export,7109013.0,0.0
2022,Chiapas,Truck,Export,92030590.0,0.0
2022,Chihuahua,Other/Unknown,Export,226851424.0,0.0
2022,Chihuahua,Pipeline,Export,93960417.0,0.0
2022,Chihuahua,Rail,Export,460955413.0,0.0
2022,Chihuahua,Truck,Export,42990148196.0,0.0
2022,Coahuila,Other/Unknown,Export,135103690.0,0.0
2022,Coahuila,Rail,Export,1296597175.0,0.0
2022,Coahuila,Truck,Export,10836094483.0,0.0
2022,Colima,Other/Unknown,Export,1903089.0,0.0
2022,Colima,Rail,Export,67936.0,0.0
2022,Colima,Truck,Export,80587761.0,0.0
2022,Distrito Federal,Mail (U.S. Postal Service),Export,65854.0,0.0
2022,Distrito Federal,Other/Unknown,Export,661409731.0,0.0
2022,Distrito Federal,Pipeline,Export,11159569479.0,0.0
2022,Distrito Federal,Rail,Export,3231224177.0,0.0
2022,Distrito Federal,Truck,Export,11917779548.0,0.0
2022,Durango,Other/Unknown,Export,3745491.0,0.0
2022,Durango,Rail,Export,1261104213.0,0.0
2022,Durango,Truck,Export,962604433.0,0.0
2022,Estado de Mexico,Mail (U.S. Postal Service),Export,953378.0,0.0
2022,Estado de Mexico,Other/Unknown,Export,322084774.0,0.0
2022,Estado de Mexico,Pipeline,Export,546152555.0,0.0
2022,Estado de Mexico,Rail,Export,6929589779.0,0.0
2022,Estado de Mexico,Truck,Export,26306345516.0,0.0
2022,Guanajuato,Mail (U.S. Postal Service),Export,12387.0,0.0
2022,Guanajuato,Other/Unknown,Export,18404050.0,0.0
2022,Guanajuato,Rail,Export,1275287739.0,0.0
2022,Guanajuato,Truck,Export,7762910534.0,0.0
2022,Guerrero,Other/Unknown,Export,489344.0,0.0
2022,Guerrero,Rail,Export,8966.0,0.0
2022,Guerrero,Truck,Export,251449539.0,0.0
2022,Hidalgo,Other/Unknown,Export,7858503.0,0.0
2022,Hidalgo,Pipeline,Export,103619729.0,0.0
2022,Hidalgo,Rail,Export,636791188.0,0.0
2022,Hidalgo,Truck,Export,1226485270.0,0.0
2022,Jalisco,Mail (U.S. Postal Service),Export,95205.0,0.0
2022,Jalisco,Other/Unknown,Export,37031798.0,0.0
2022,Jalisco,Rail,Export,2111139419.0,0.0
2022,Jalisco,Truck,Export,7001569265.0,0.0
2022,Michoacan,Other/Unknown,Export,3794721.0,0.0
2022,Michoacan,Rail,Export,111082235.0,0.0
2022,Michoacan,Truck,Export,204262715.0,0.0
2022,Morelos,Mail (U.S. Postal Service),Export,26462.0,0.0
2022,Morelos,Other/Unknown,Export,3406857.0,0.0
2022,Morelos,Rail,Export,38469860.0,0.0
2022,Morelos,Truck,Export,436423394.0,0.0
2022,Nuevo Leon,Mail (U.S. Postal Service),Export,25306.0,0.0
2022,Nuevo Leon,Other/Unknown,Export,434151535.0,0.0
2022,Nuevo Leon,Pipeline,Export,729709857.0,0.0
2022,Nuevo Leon,Rail,Export,4578150117.0,0.0
2022,Nuevo Leon,Truck,Export,22618712067.0,0.0
2022,Oaxaca,Other/Unknown,Export,1332677.0,0.0
2022,Oaxaca,Rail,Export,221558.0,0.0
2022,Oaxaca,Truck,Export,19151618.0,0.0
2022,Puebla,Other/Unknown,Export,23503391.0,0.0
2022,Puebla,Rail,Export,263859344.0,0.0
2022,Puebla,Truck,Export,3864120231.0,0.0
2022,Queretaro,Mail (U.S. Postal Service),Export,7460.0,0.0
2022,Queretaro,Other/Unknown,Export,45117474.0,0.0
2022,Queretaro,Rail,Export,1556473625.0,0.0
2022,Queretaro,Truck,Export,5633440958.0,0.0
2022,Quintana Roo,Mail (U.S. Postal Service),Export,82288.0,0.0
2022,Quintana Roo,Other/Unknown,Export,10017540.0,0.0
2022,Quintana Roo,Rail,Export,1855413.0,0.0
2022,Quintana Roo,Truck,Export,95377987.0,0.0
2022,San Luis Potosi,Mail (U.S. Postal Service),Export,23220.0,0.0
2022,San Luis Potosi,Other/Unknown,Export,6426851.0,0.0
2022,San Luis Potosi,Rail,Export,751212127.0,0.0
2022,San Luis Potosi,Truck,Export,4068708396.0,0.0
2022,Sinaloa,Other/Unknown,Export,191501799.0,0.0
2022,Sinaloa,Rail,Export,221321730.0,0.0
2022,Sinaloa,Truck,Export,800958253.0,0.0
2022,Sonora,Other/Unknown,Export,127802786.0,0.0
2022,Sonora,Rail,Export,1460746535.0,0.0
2022,Sonora,Truck,Export,7865617092.0,0.0
2022,Tabasco,Other/Unknown,Export,6971429.0,0.0
2022,Tabasco,Truck,Export,243722399.0,0.0
2022,Tamaulipas,Other/Unknown,Export,309403094.0,0.0
2022,Tamaulipas,Pipeline,Export,1039641834.0,0.0
2022,Tamaulipas,Rail,Export,432102633.0,0.0
2022,Tamaulipas,Truck,Export,14729153663.0,0.0
2022,Tlaxcala,Mail (U.S. Postal Service),Export,48432.0,0.0
2022,Tlaxcala,Other/Unknown,Export,698648.0,0.0
2022,Tlaxcala,Rail,Export,33481224.0,0.0
2022,Tlaxcala,Truck,Export,289399817.0,0.0
2022,Veracruz,Other/Unknown,Export,4310788.0,0.0
2022,Veracruz,Rail,Export,78499087.0,0.0
2022,Veracruz,Truck,Export,575472876.0,0.0
2022,Yucatan,Other/Unknown,Export,1006265.0,0.0
2022,Yucatan,Rail,Export,202855312.0,0.0
2022,Yucatan,Truck,Export,86033000.0,0.0
2022,Zacatecas,Other/Unknown,Export,2613549.0,0.0
2022,Zacatecas,Rail,Export,19420531.0,0.0
2022,Zacatecas,Truck,Export,204810926.0,0.0
2023,Aguascalientes,Other/Unknown,Export,21631315.0,0.0
2023,Aguascalientes,Rail,Export,2049859073.0,0.0
2023,Aguascalientes,Truck,Export,2020408462.0,0.0
2023,Baja California,Other/Unknown,Export,287780635.0,0.0
2023,Baja California,Rail,Export,222239443.0,0.0
2023,Baja California,Truck,Export,27334246573.0,0.0
2023,Baja California Sur,Mail (U.S. Postal Service),Export,40000.0,0.0
2023,Baja California Sur,Other/Unknown,Export,706041.0,0.0
2023,Baja California Sur,Rail,Export,10299343.0,0.0
2023,Baja California Sur,Truck,Export,154316968.0,0.0
2023,Campeche,Other/Unknown,Export,1379202.0,0.0
2023,Campeche,Pipeline,Export,167812304.0,0.0
2023,Campeche,Rail,Export,210150088.0,0.0
2023,Campeche,Truck,Export,2283670900.0,0.0
2023,Chiapas,Other/Unknown,Export,1140580.0,0.0
2023,Chiapas,Rail,Export,628074.0,0.0
2023,Chiapas,Truck,Export,116888597.0,0.0
2023,Chihuahua,Other/Unknown,Export,252886404.0,0.0
2023,Chihuahua,Pipeline,Export,72796901.0,0.0
2023,Chihuahua,Rail,Export,323965478.0,0.0
2023,Chihuahua,Truck,Export,39882400331.0,0.0
2023,Coahuila,Other/Unknown,Export,36172243.0,0.0
2023,Coahuila,Rail,Export,1034821694.0,0.0
2023,Coahuila,Truck,Export,10168518367.0,0.0
2023,Colima,Other/Unknown,Export,2211088.0,0.0
2023,Colima,Rail,Export,896158.0,0.0
2023,Colima,Truck,Export,88588566.0,0.0
2023,Distrito Federal,Mail (U.S. Postal Service),Export,114541.0,0.0
2023,Distrito Federal,Other/Unknown,Export,388276587.0,0.0
2023,Distrito Federal,Pipeline,Export,5610024454.0,0.0
2023,Distrito Federal,Rail,Export,3323191205.0,0.0
2023,Distrito Federal,Truck,Export,12801524943.0,0.0
2023,Durango,Other/Unknown,Export,4893175.0,0.0
2023,Durango,Rail,Export,1144736481.0,0.0
2023,Durango,Truck,Export,928025470.0,0.0
2023,Estado de Mexico,Mail (U.S. Postal Service),Export,2707882.0,0.0
2023,Estado de Mexico,Other/Unknown,Export,498006608.0,0.0
2023,Estado de Mexico,Pipeline,Export,693046322.0,0.0
2023,Estado de Mexico,Rail,Export,6834250959.0,0.0
2023,Estado de Mexico,Truck,Export,28670382659.0,0.0
2023,Guanajuato,Mail (U.S. Postal Service),Export,28137.0,0.0
2023,Guanajuato,Other/Unknown,Export,35301895.0,0.0
2023,Guanajuato,Rail,Export,783574419.0,0.0
2023,Guanajuato,Truck,Export,6281563947.0,0.0
2023,Guerrero,Other/Unknown,Export,1418328.0,0.0
2023,Guerrero,Truck,Export,307017361.0,0.0
2023,Hidalgo,Other/Unknown,Export,11504631.0,0.0
2023,Hidalgo,Pipeline,Export,69713155.0,0.0
2023,Hidalgo,Rail,Export,644946430.0,0.0
2023,Hidalgo,Truck,Export,985616846.0,0.0
2023,Jalisco,Mail (U.S. Postal Service),Export,2095765.0,0.0
2023,Jalisco,Other/Unknown,Export,53183947.0,0.0
2023,Jalisco,Rail,Export,2664792670.0,0.0
2023,Jalisco,Truck,Export,7870626139.0,0.0
2023,Michoacan,Other/Unknown,Export,8885104.0,0.0
2023,Michoacan,Rail,Export,68473828.0,0.0
2023,Michoacan,Truck,Export,206249508.0,0.0
2023,Morelos,Other/Unknown,Export,2286063.0,0.0
2023,Morelos,Rail,Export,53975500.0,0.0
2023,Morelos,Truck,Export,487089685.0,0.0
2023,Nuevo Leon,Mail (U.S. Postal Service),Export,190554.0,0.0
2023,Nuevo Leon,Other/Unknown,Export,232094622.0,0.0
2023,Nuevo Leon,Pipeline,Export,249740246.0,0.0
2023,Nuevo Leon,Rail,Export,4169738206.0,0.0
2023,Nuevo Leon,Truck,Export,24597381593.0,0.0
2023,Oaxaca,Other/Unknown,Export,3556803.0,0.0
2023,Oaxaca,Rail,Export,2195803.0,0.0
2023,Oaxaca,Truck,Export,19354318.0,0.0
2023,Puebla,Other/Unknown,Export,26090494.0,0.0
2023,Puebla,Rail,Export,301033285.0,0.0
2023,Puebla,Truck,Export,4013554817.0,0.0
2023,Queretaro,Mail (U.S. Postal Service),Export,3200.0,0.0
2023,Queretaro,Other/Unknown,Export,54020934.0,0.0
2023,Queretaro,Rail,Export,1461298337.0,0.0
2023,Queretaro,Truck,Export,6147584532.0,0.0
2023,Quintana Roo,Other/Unknown,Export,40550797.0,0.0
2023,Quintana Roo,Rail,Export,21426983.0,0.0
2023,Quintana Roo,Truck,Export,120890939.0,0.0
2023,San Luis Potosi,Mail (U.S. Postal Service),Export,2669.0,0.0
2023,San Luis Potosi,Other/Unknown,Export,16143810.0,0.0
2023,San Luis Potosi,Rail,Export,737809368.0,0.0
2023,San Luis Potosi,Truck,Export,4856592545.0,0.0
2023,Sinaloa,Mail (U.S. Postal Service),Export,11309.0,0.0
2023,Sinaloa,Other/Unknown,Export,203918452.0,0.0
2023,Sinaloa,Rail,Export,287806204.0,0.0
2023,Sinaloa,Truck,Export,817404460.0,0.0
2023,Sonora,Other/Unknown,Export,132242127.0,0.0
2023,Sonora,Rail,Export,1022180626.0,0.0
2023,Sonora,Truck,Export,8196864419.0,0.0
2023,Tabasco,Other/Unknown,Export,5414099.0,0.0
2023,Tabasco,Truck,Export,371920584.0,0.0
2023,Tamaulipas,Other/Unknown,Export,447360447.0,0.0
2023,Tamaulipas,Pipeline,Export,425967117.0,0.0
2023,Tamaulipas,Rail,Export,528123969.0,0.0
2023,Tamaulipas,Truck,Export,15899020089.0,0.0
2023,Tlaxcala,Mail (U.S. Postal Service),Export,31269.0,0.0
2023,Tlaxcala,Other/Unknown,Export,1582014.0,0.0
2023,Tlaxcala,Rail,Export,32679848.0,0.0
2023,Tlaxcala,Truck,Export,334821034.0,0.0
2023,Veracruz,Other/Unknown,Export,13363421.0,0.0
2023,Veracruz,Rail,Export,113587807.0,0.0
2023,Veracruz,Truck,Export,664610719.0,0.0
2023,Yucatan,Mail (U.S. Postal Service),Export,10071.0,0.0
2023,Yucatan,Other/Unknown,Export,781418.0,0.0
2023,Yucatan,Rail,Export,188179878.0,0.0
2023,Yucatan,Truck,Export,127062755.0,0.0
2023,Zacatecas,Other/Unknown,Export,1721930.0,0.0
2023,Zacatecas,Rail,Export,20765853.0,0.0
2023,Zacatecas,Truck,Export,179504964.0,0.0
2024,Aguascalientes,Other/Unknown,Export,18844340.0,0.0
2024,Aguascalientes,Rail,Export,1618092636.0,0.0
2024,Aguascalientes,Truck,Export,1902341287.0,0.0
2024,Baja California,Mail (U.S. Postal Service),Export,10031.0,0.0
2024,Baja California,Other/Unknown,Export,421289630.0,0.0
2024,Baja California,Rail,Export,183225334.0,0.0
2024,Baja California,Truck,Export,29790578111.0,0.0
2024,Baja California Sur,Other/Unknown,Export,978177.0,0.0
2024,Baja California Sur,Rail,Export,7930753.0,0.0
2024,Baja California Sur,Truck,Export,139369230.0,0.0
2024,Campeche,Other/Unknown,Export,747952.0,0.0
2024,Campeche,Pipeline,Export,33008537.0,0.0
2024,Campeche,Rail,Export,42408464.0,0.0
2024,Campeche,Truck,Export,2400722500.0,0.0
2024,Chiapas,Other/Unknown,Export,1733257.0,0.0
2024,Chiapas,Pipeline,Export,19324.0,0.0
2024,Chiapas,Rail,Export,29398357.0,0.0
2024,Chiapas,Truck,Export,100138791.0,0.0
2024,Chihuahua,Other/Unknown,Export,263961380.0,0.0
2024,Chihuahua,Pipeline,Export,51801107.0,0.0
2024,Chihuahua,Rail,Export,386507313.0,0.0
2024,Chihuahua,Truck,Export,48159920949.0,0.0
2024,Coahuila,Mail (U.S. Postal Service),Export,12486.0,0.0
2024,Coahuila,Other/Unknown,Export,29390911.0,0.0
2024,Coahuila,Rail,Export,943789488.0,0.0
2024,Coahuila,Truck,Export,9705505851.0,0.0
2024,Colima,Other/Unknown,Export,2110085.0,0.0
2024,Colima,Rail,Export,1113505.0,0.0
2024,Colima,Truck,Export,163019894.0,0.0
2024,Distrito Federal,Mail (U.S. Postal Service),Export,83099.0,0.0
2024,Distrito Federal,Other/Unknown,Export,392359897.0,0.0
2024,Distrito Federal,Pipeline,Export,4686771928.0,0.0
2024,Distrito Federal,Rail,Export,3744804559.0,0.0
2024,Distrito Federal,Truck,Export,13720960577.0,0.0
2024,Durango,Other/Unknown,Export,3617829.0,0.0
2024,Durango,Rail,Export,779377687.0,0.0
2024,Durango,Truck,Export,871097264.0,0.0
2024,Estado de Mexico,Mail (U.S. Postal Service),Export,1770642.0,0.0
2024,Estado de Mexico,Other/Unknown,Export,866009799.0,0.0
2024,Estado de Mexico,Pipeline,Export,358902543.0,0.0
2024,Estado de Mexico,Rail,Export,7531442733.0,0.0
2024,Estado de Mexico,Truck,Export,28805350113.0,0.0
2024,Guanajuato,Mail (U.S. Postal Service),Export,151547.0,0.0
2024,Guanajuato,Other/Unknown,Export,42098487.0,0.0
2024,Guanajuato,Rail,Export,937801066.0,0.0
2024,Guanajuato,Truck,Export,6373552520.0,0.0
2024,Guerrero,Other/Unknown,Export,2674209.0,0.0
2024,Guerrero,Truck,Export,297874385.0,0.0
2024,Hidalgo,Other/Unknown,Export,27324063.0,0.0
2024,Hidalgo,Pipeline,Export,170037163.0,0.0
2024,Hidalgo,Rail,Export,631301578.0,0.0
2024,Hidalgo,Truck,Export,811224267.0,0.0
2024,Jalisco,Mail (U.S. Postal Service),Export,163415.0,0.0
2024,Jalisco,Other/Unknown,Export,73852532.0,0.0
2024,Jalisco,Rail,Export,2853571884.0,0.0
2024,Jalisco,Truck,Export,8490287002.0,0.0
2024,Michoacan,Mail (U.S. Postal Service),Export,2658.0,0.0
2024,Michoacan,Other/Unknown,Export,13136416.0,0.0
2024,Michoacan,Rail,Export,111652439.0,0.0
2024,Michoacan,Truck,Export,212881015.0,0.0
2024,Morelos,Other/Unknown,Export,4376765.0,0.0
2024,Morelos,Rail,Export,26197499.0,0.0
2024,Morelos,Truck,Export,504671429.0,0.0
2024,Nuevo Leon,Mail (U.S. Postal Service),Export,30922.0,0.0
2024,Nuevo Leon,Other/Unknown,Export,334624150.0,0.0
2024,Nuevo Leon,Pipeline,Export,75971761.0,0.0
2024,Nuevo Leon,Rail,Export,3722776350.0,0.0
2024,Nuevo Leon,Truck,Export,26698279642.0,0.0
2024,Oaxaca,Other/Unknown,Export,6042752.0,0.0
2024,Oaxaca,Rail,Export,5200509.0,0.0
2024,Oaxaca,Truck,Export,22117143.0,0.0
2024,Puebla,Mail (U.S. Postal Service),Export,2850.0,0.0
2024,Puebla,Other/Unknown,Export,29624405.0,0.0
2024,Puebla,Rail,Export,440571654.0,0.0
2024,Puebla,Truck,Export,3393089660.0,0.0
2024,Queretaro,Mail (U.S. Postal Service),Export,5694.0,0.0
2024,Queretaro,Other/Unknown,Export,78068570.0,0.0
2024,Queretaro,Rail,Export,1142665649.0,0.0
2024,Queretaro,Truck,Export,6792830688.0,0.0
2024,Quintana Roo,Mail (U.S. Postal Service),Export,53756.0,0.0
2024,Quintana Roo,Other/Unknown,Export,41478022.0,0.0
2024,Quintana Roo,Rail,Export,38411241.0,0.0
2024,Quintana Roo,Truck,Export,125836854.0,0.0
2024,San Luis Potosi,Mail (U.S. Postal Service),Export,44373.0,0.0
2024,San Luis Potosi,Other/Unknown,Export,15307324.0,0.0
2024,San Luis Potosi,Rail,Export,772437839.0,0.0
2024,San Luis Potosi,Truck,Export,5340663907.0,0.0
2024,Sinaloa,Other/Unknown,Export,252793701.0,0.0
2024,Sinaloa,Rail,Export,390647557.0,0.0
2024,Sinaloa,Truck,Export,789098388.0,0.0
2024,Sonora,Other/Unknown,Export,133377315.0,0.0
2024,Sonora,Rail,Export,1045809584.0,0.0
2024,Sonora,Truck,Export,8117892386.0,0.0
2024,Tabasco,Mail (U.S. Postal Service),Export,3495.0,0.0
2024,Tabasco,Other/Unknown,Export,6287118.0,0.0
2024,Tabasco,Truck,Export,365488783.0,0.0
2024,Tamaulipas,Other/Unknown,Export,556331722.0,0.0
2024,Tamaulipas,Pipeline,Export,356361439.0,0.0
2024,Tamaulipas,Rail,Export,1387177943.0,0.0
2024,Tamaulipas,Truck,Export,14391644829.0,0.0
2024,Tlaxcala,Mail (U.S. Postal Service),Export,77456.0,0.0
2024,Tlaxcala,Other/Unknown,Export,2452507.0,0.0
2024,Tlaxcala,Rail,Export,45584430.0,0.0
2024,Tlaxcala,Truck,Export,385131157.0,0.0
2024,Veracruz,Mail (U.S. Postal Service),Export,6249.0,0.0
2024,Veracruz,Other/Unknown,Export,12301888.0,0.0
2024,Veracruz,Rail,Export,112152692.0,0.0
2024,Veracruz,Truck,Export,519488210.0,0.0
2024,Yucatan,Mail (U.S. Postal Service),Export,5173.0,0.0
2024,Yucatan,Other/Unknown,Export,7489518.0,0.0
2024,Yucatan,Rail,Export,183750539.0,0.0
2024,Yucatan,Truck,Export,181348830.0,0.0
2024,Zacatecas,Other/Unknown,Export,8472157.0,0.0
2024,Zacatecas,Rail,Export,26364529.0,0.0
2024,Zacatecas,Truck,Export,166611436.0,0.0
2025,Aguascalientes,Other/Unknown,Export,15725136.0,0.0
2025,Aguascalientes,Rail,Export,1788982918.0,0.0
2025,Aguascalientes,Truck,Export,1859475275.0,0.0
2025,Baja California,Mail (U.S. Postal Service),Export,14395.0,0.0
2025,Baja California,Other/Unknown,Export,375231392.0,0.0
2025,Baja California,Rail,Export,206245959.0,0.0
2025,Baja California,Truck,Export,26887272459.0,0.0
2025,Baja California Sur,Other/Unknown,Export,961584.0,0.0
2025,Baja California Sur,Rail,Export,5705688.0,0.0
2025,Baja California Sur,Truck,Export,162471740.0,0.0
2025,Campeche,Other/Unknown,Export,624436.0,0.0
2025,Campeche,Rail,Export,78497042.0,0.0
2025,Campeche,Truck,Export,2234398188.0,0.0
2025,Chiapas,Other/Unknown,Export,9446482.0,0.0
2025,Chiapas,Rail,Export,32485502.0,0.0
2025,Chiapas,Truck,Export,69034014.0,0.0
2025,Chihuahua,Other/Unknown,Export,289126052.0,0.0
2025,Chihuahua,Pipeline,Export,40178204.0,0.0
2025,Chihuahua,Rail,Export,292964613.0,0.0
2025,Chihuahua,Truck,Export,55947864492.0,0.0
2025,Coahuila,Mail (U.S. Postal Service),Export,8031.0,0.0
2025,Coahuila,Other/Unknown,Export,124808605.0,0.0
2025,Coahuila,Rail,Export,681041806.0,0.0
2025,Coahuila,Truck,Export,9203679346.0,0.0
2025,Colima,Other/Unknown,Export,1938840.0,0.0
2025,Colima,Rail,Export,91058.0,0.0
2025,Colima,Truck,Export,166040645.0,0.0
2025,Distrito Federal,Mail (U.S. Postal Service),Export,430065.0,0.0
2025,Distrito Federal,Other/Unknown,Export,484251703.0,0.0
2025,Distrito Federal,Pipeline,Export,6900110253.0,0.0
2025,Distrito Federal,Rail,Export,4192513468.0,0.0
2025,Distrito Federal,Truck,Export,13315463808.0,0.0
2025,Durango,Other/Unknown,Export,4490598.0,0.0
2025,Durango,Rail,Export,629852860.0,0.0
