Year,MexState,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2000,Distrito Federal,Mineral Products,Rail,Export,106207830.0,,
2000,Distrito Federal,Mineral Products,Truck,Export,805086560.0,,
2000,Distrito Federal,Miscellaneous Manufactured Articles,Other/Unknown,Export,113430.0,,
2000,Distrito Federal,Miscellaneous Manufactured Articles,Rail,Export,4944312.0,,
2000,Distrito Federal,Miscellaneous Manufactured Articles,Truck,Export,326179479.0,,
2000,Distrito Federal,"Optical, Medical & Precision Instruments",Rail,Export,22089005.0,,
2000,Distrito Federal,"Optical, Medical & Precision Instruments",Truck,Export,583036580.0,,
2000,Distrito Federal,Plastics & Rubber,Other/Unknown,Export,360420.0,,
2000,Distrito Federal,Plastics & Rubber,Rail,Export,173168499.0,,
2000,Distrito Federal,Plastics & Rubber,Truck,Export,1621512964.0,,
2000,Distrito Federal,Precious Metals & Stones,Rail,Export,196503.0,,
2000,Distrito Federal,Precious Metals & Stones,Truck,Export,23274659.0,,
2000,Distrito Federal,"Pulp, Paper & Paperboard",Other/Unknown,Export,753800.0,,
2000,Distrito Federal,"Pulp, Paper & Paperboard",Rail,Export,483623383.0,,
2000,Distrito Federal,"Pulp, Paper & Paperboard",Truck,Export,603459562.0,,
2000,Distrito Federal,"Raw Hides, Skins & Leather",Rail,Export,267464.0,,
2000,Distrito Federal,"Raw Hides, Skins & Leather",Truck,Export,42115603.0,,
2000,Distrito Federal,Special Classification Provisions,Other/Unknown,Export,1543197.0,,
2000,Distrito Federal,Special Classification Provisions,Rail,Export,12844273.0,,
2000,Distrito Federal,Special Classification Provisions,Truck,Export,245696615.0,,
2000,Distrito Federal,"Stone, Ceramic & Glass Products",Rail,Export,7702508.0,,
2000,Distrito Federal,"Stone, Ceramic & Glass Products",Truck,Export,79420172.0,,
2000,Distrito Federal,Textiles & Apparel,Other/Unknown,Export,146872.0,,
2000,Distrito Federal,Textiles & Apparel,Rail,Export,30293418.0,,
2000,Distrito Federal,Textiles & Apparel,Truck,Export,813260086.0,,
2000,Distrito Federal,Transportation Equipment,Other/Unknown,Export,16852474.0,,
2000,Distrito Federal,Transportation Equipment,Rail,Export,1966978087.0,,
2000,Distrito Federal,Transportation Equipment,Truck,Export,1804803386.0,,
2000,Distrito Federal,Vegetable Products,Rail,Export,184785509.0,,
2000,Distrito Federal,Vegetable Products,Truck,Export,201366815.0,,
2000,Distrito Federal,Wood & Wood Products,Rail,Export,26381088.0,,
2000,Distrito Federal,Wood & Wood Products,Truck,Export,33664353.0,,
2000,Distrito Federal,Works of Art & Antiques,Truck,Export,270695.0,,
2000,Durango,Animal or Vegetable Fats & Oils,Rail,Export,6866880.0,,
2000,Durango,Animal or Vegetable Fats & Oils,Truck,Export,1018386.0,,
2000,Durango,Base Metals & Articles,Rail,Export,315882.0,,
2000,Durango,Base Metals & Articles,Truck,Export,21731413.0,,
2000,Durango,Chemical Products,Rail,Export,1346107.0,,
2000,Durango,Chemical Products,Truck,Export,15902041.0,,
2000,Durango,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,114112.0,,
2000,Durango,"Foodstuffs, Beverages & Tobacco",Rail,Export,31052056.0,,
2000,Durango,"Foodstuffs, Beverages & Tobacco",Truck,Export,11267498.0,,
2000,Durango,"Footwear, Headgear & Umbrellas",Truck,Export,14762.0,,
2000,Durango,Live Animals & Animal Products,Rail,Export,3631260.0,,
2000,Durango,Live Animals & Animal Products,Truck,Export,26319301.0,,
2000,Durango,Machinery & Electrical Equipment,Rail,Export,516522.0,,
2000,Durango,Machinery & Electrical Equipment,Truck,Export,105948585.0,,
2000,Durango,Mineral Products,Rail,Export,1528762.0,,
2000,Durango,Mineral Products,Truck,Export,3599976.0,,
2000,Durango,Miscellaneous Manufactured Articles,Other/Unknown,Export,440926.0,,
2000,Durango,Miscellaneous Manufactured Articles,Rail,Export,39630.0,,
2000,Durango,Miscellaneous Manufactured Articles,Truck,Export,18706389.0,,
2000,Durango,"Optical, Medical & Precision Instruments",Truck,Export,2784490.0,,
2000,Durango,Plastics & Rubber,Other/Unknown,Export,84540.0,,
2000,Durango,Plastics & Rubber,Rail,Export,3143444.0,,
2000,Durango,Plastics & Rubber,Truck,Export,22809235.0,,
2000,Durango,Precious Metals & Stones,Truck,Export,266097.0,,
2000,Durango,"Pulp, Paper & Paperboard",Other/Unknown,Export,88678.0,,
2000,Durango,"Pulp, Paper & Paperboard",Rail,Export,40459791.0,,
2000,Durango,"Pulp, Paper & Paperboard",Truck,Export,35462412.0,,
2000,Durango,"Raw Hides, Skins & Leather",Truck,Export,3464807.0,,
2000,Durango,Special Classification Provisions,Rail,Export,73296.0,,
2000,Durango,Special Classification Provisions,Truck,Export,11922832.0,,
2000,Durango,"Stone, Ceramic & Glass Products",Rail,Export,504247.0,,
2000,Durango,"Stone, Ceramic & Glass Products",Truck,Export,10076475.0,,
2000,Durango,Textiles & Apparel,Other/Unknown,Export,7948025.0,,
2000,Durango,Textiles & Apparel,Rail,Export,2188774.0,,
2000,Durango,Textiles & Apparel,Truck,Export,464246606.0,,
2000,Durango,Transportation Equipment,Rail,Export,426740.0,,
2000,Durango,Transportation Equipment,Truck,Export,6892870.0,,
2000,Durango,Vegetable Products,Other/Unknown,Export,161516.0,,
2000,Durango,Vegetable Products,Rail,Export,196779240.0,,
2000,Durango,Vegetable Products,Truck,Export,10312712.0,,
2000,Durango,Wood & Wood Products,Rail,Export,23642247.0,,
2000,Durango,Wood & Wood Products,Truck,Export,22465220.0,,
2000,Durango,Works of Art & Antiques,Truck,Export,65936.0,,
2000,Estado de Mexico,Animal or Vegetable Fats & Oils,Rail,Export,27501785.0,,
2000,Estado de Mexico,Animal or Vegetable Fats & Oils,Truck,Export,10040072.0,,
2000,Estado de Mexico,Arms & Ammunition,Truck,Export,243412.0,,
2000,Estado de Mexico,Base Metals & Articles,Other/Unknown,Export,38380.0,,
2000,Estado de Mexico,Base Metals & Articles,Rail,Export,225626597.0,,
2000,Estado de Mexico,Base Metals & Articles,Truck,Export,1043280358.0,,
2000,Estado de Mexico,Chemical Products,Other/Unknown,Export,3732380.0,,
2000,Estado de Mexico,Chemical Products,Rail,Export,159147016.0,,
2000,Estado de Mexico,Chemical Products,Truck,Export,936535102.0,,
2000,Estado de Mexico,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,254202.0,,
2000,Estado de Mexico,"Foodstuffs, Beverages & Tobacco",Rail,Export,14530511.0,,
2000,Estado de Mexico,"Foodstuffs, Beverages & Tobacco",Truck,Export,243170180.0,,
2000,Estado de Mexico,"Footwear, Headgear & Umbrellas",Truck,Export,8690540.0,,
2000,Estado de Mexico,Live Animals & Animal Products,Rail,Export,8653200.0,,
2000,Estado de Mexico,Live Animals & Animal Products,Truck,Export,170373968.0,,
2000,Estado de Mexico,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,45000.0,,
2000,Estado de Mexico,Machinery & Electrical Equipment,Other/Unknown,Export,51514.0,,
2000,Estado de Mexico,Machinery & Electrical Equipment,Rail,Export,637288580.0,,
2000,Estado de Mexico,Machinery & Electrical Equipment,Truck,Export,5366974007.0,,
2000,Estado de Mexico,Mineral Products,Other/Unknown,Export,136752.0,,
2000,Estado de Mexico,Mineral Products,Pipeline,Export,89294317.0,,
2000,Estado de Mexico,Mineral Products,Rail,Export,29654020.0,,
2000,Estado de Mexico,Mineral Products,Truck,Export,93735264.0,,
2000,Estado de Mexico,Miscellaneous Manufactured Articles,Rail,Export,618756.0,,
2000,Estado de Mexico,Miscellaneous Manufactured Articles,Truck,Export,229443416.0,,
2000,Estado de Mexico,"Optical, Medical & Precision Instruments",Other/Unknown,Export,65292.0,,
2000,Estado de Mexico,"Optical, Medical & Precision Instruments",Rail,Export,86922121.0,,
2000,Estado de Mexico,"Optical, Medical & Precision Instruments",Truck,Export,460041069.0,,
2000,Estado de Mexico,Plastics & Rubber,Other/Unknown,Export,26775.0,,
2000,Estado de Mexico,Plastics & Rubber,Rail,Export,193132616.0,,
2000,Estado de Mexico,Plastics & Rubber,Truck,Export,1528447602.0,,
2000,Estado de Mexico,Precious Metals & Stones,Truck,Export,8548063.0,,
2000,Estado de Mexico,"Pulp, Paper & Paperboard",Rail,Export,104632361.0,,
2000,Estado de Mexico,"Pulp, Paper & Paperboard",Truck,Export,359735013.0,,
2000,Estado de Mexico,"Raw Hides, Skins & Leather",Rail,Export,142182.0,,
2000,Estado de Mexico,"Raw Hides, Skins & Leather",Truck,Export,42650268.0,,
2000,Estado de Mexico,Special Classification Provisions,Other/Unknown,Export,8905150.0,,
2000,Estado de Mexico,Special Classification Provisions,Rail,Export,12715745.0,,
2000,Estado de Mexico,Special Classification Provisions,Truck,Export,98031951.0,,
2000,Estado de Mexico,"Stone, Ceramic & Glass Products",Rail,Export,21948562.0,,
2000,Estado de Mexico,"Stone, Ceramic & Glass Products",Truck,Export,124755111.0,,
2000,Estado de Mexico,Textiles & Apparel,Rail,Export,7161295.0,,
2000,Estado de Mexico,Textiles & Apparel,Truck,Export,1196124005.0,,
2000,Estado de Mexico,Transportation Equipment,Other/Unknown,Export,16400705.0,,
2000,Estado de Mexico,Transportation Equipment,Rail,Export,2642063938.0,,
2000,Estado de Mexico,Transportation Equipment,Truck,Export,2549881143.0,,
2000,Estado de Mexico,Vegetable Products,Rail,Export,72077783.0,,
2000,Estado de Mexico,Vegetable Products,Truck,Export,82314442.0,,
2000,Estado de Mexico,Wood & Wood Products,Rail,Export,5307192.0,,
2000,Estado de Mexico,Wood & Wood Products,Truck,Export,19158405.0,,
2000,Estado de Mexico,Works of Art & Antiques,Truck,Export,766827.0,,
2000,Guanajuato,Animal or Vegetable Fats & Oils,Rail,Export,9710552.0,,
2000,Guanajuato,Animal or Vegetable Fats & Oils,Truck,Export,4236365.0,,
2000,Guanajuato,Arms & Ammunition,Truck,Export,5402.0,,
2000,Guanajuato,Base Metals & Articles,Rail,Export,128181249.0,,
2000,Guanajuato,Base Metals & Articles,Truck,Export,131083165.0,,
2000,Guanajuato,Chemical Products,Rail,Export,8374251.0,,
2000,Guanajuato,Chemical Products,Truck,Export,41646624.0,,
2000,Guanajuato,"Foodstuffs, Beverages & Tobacco",Rail,Export,39347076.0,,
2000,Guanajuato,"Foodstuffs, Beverages & Tobacco",Truck,Export,14890204.0,,
2000,Guanajuato,"Footwear, Headgear & Umbrellas",Truck,Export,6157192.0,,
2000,Guanajuato,Live Animals & Animal Products,Rail,Export,783546.0,,
2000,Guanajuato,Live Animals & Animal Products,Truck,Export,29309643.0,,
2000,Guanajuato,Machinery & Electrical Equipment,Other/Unknown,Export,6780.0,,
2000,Guanajuato,Machinery & Electrical Equipment,Rail,Export,669822034.0,,
2000,Guanajuato,Machinery & Electrical Equipment,Truck,Export,1093257477.0,,
2000,Guanajuato,Mineral Products,Rail,Export,3756536.0,,
2000,Guanajuato,Mineral Products,Truck,Export,8997517.0,,
2000,Guanajuato,Miscellaneous Manufactured Articles,Rail,Export,2582434.0,,
2000,Guanajuato,Miscellaneous Manufactured Articles,Truck,Export,313923237.0,,
2000,Guanajuato,"Optical, Medical & Precision Instruments",Rail,Export,40632172.0,,
2000,Guanajuato,"Optical, Medical & Precision Instruments",Truck,Export,17722315.0,,
2000,Guanajuato,Plastics & Rubber,Other/Unknown,Export,13644.0,,
2000,Guanajuato,Plastics & Rubber,Rail,Export,90505624.0,,
2000,Guanajuato,Plastics & Rubber,Truck,Export,252309685.0,,
2000,Guanajuato,Precious Metals & Stones,Truck,Export,70086.0,,
2000,Guanajuato,"Pulp, Paper & Paperboard",Rail,Export,30110953.0,,
2000,Guanajuato,"Pulp, Paper & Paperboard",Truck,Export,67356004.0,,
2000,Guanajuato,"Raw Hides, Skins & Leather",Rail,Export,917257.0,,
2000,Guanajuato,"Raw Hides, Skins & Leather",Truck,Export,223199092.0,,
2000,Guanajuato,Special Classification Provisions,Rail,Export,473260.0,,
2000,Guanajuato,Special Classification Provisions,Truck,Export,30222124.0,,
2000,Guanajuato,"Stone, Ceramic & Glass Products",Rail,Export,42177573.0,,
2000,Guanajuato,"Stone, Ceramic & Glass Products",Truck,Export,40137604.0,,
2000,Guanajuato,Textiles & Apparel,Other/Unknown,Export,200904.0,,
2000,Guanajuato,Textiles & Apparel,Rail,Export,8974367.0,,
2000,Guanajuato,Textiles & Apparel,Truck,Export,230363764.0,,
2000,Guanajuato,Transportation Equipment,Rail,Export,1027872686.0,,
2000,Guanajuato,Transportation Equipment,Truck,Export,2498694443.0,,
2000,Guanajuato,Vegetable Products,Rail,Export,79534603.0,,
2000,Guanajuato,Vegetable Products,Truck,Export,26378010.0,,
2000,Guanajuato,Wood & Wood Products,Rail,Export,373451.0,,
2000,Guanajuato,Wood & Wood Products,Truck,Export,1611883.0,,
2000,Guanajuato,Works of Art & Antiques,Truck,Export,140000.0,,
2000,Guerrero,Animal or Vegetable Fats & Oils,Rail,Export,14518.0,,
2000,Guerrero,Base Metals & Articles,Rail,Export,1795299.0,,
2000,Guerrero,Base Metals & Articles,Truck,Export,1844417.0,,
2000,Guerrero,Chemical Products,Rail,Export,101906.0,,
2000,Guerrero,Chemical Products,Truck,Export,8587852.0,,
2000,Guerrero,"Foodstuffs, Beverages & Tobacco",Truck,Export,108759.0,,
2000,Guerrero,"Footwear, Headgear & Umbrellas",Truck,Export,7044.0,,
2000,Guerrero,Live Animals & Animal Products,Truck,Export,96525.0,,
2000,Guerrero,Machinery & Electrical Equipment,Rail,Export,10567.0,,
2000,Guerrero,Machinery & Electrical Equipment,Truck,Export,17103280.0,,
2000,Guerrero,Mineral Products,Truck,Export,399654.0,,
2000,Guerrero,Miscellaneous Manufactured Articles,Truck,Export,1162560.0,,
2000,Guerrero,"Optical, Medical & Precision Instruments",Truck,Export,55327.0,,
2000,Guerrero,Plastics & Rubber,Rail,Export,63180.0,,
2000,Guerrero,Plastics & Rubber,Truck,Export,4241218.0,,
2000,Guerrero,"Pulp, Paper & Paperboard",Rail,Export,108660.0,,
2000,Guerrero,"Pulp, Paper & Paperboard",Truck,Export,1812397.0,,
2000,Guerrero,"Raw Hides, Skins & Leather",Truck,Export,211223.0,,
2000,Guerrero,Special Classification Provisions,Other/Unknown,Export,29740.0,,
2000,Guerrero,Special Classification Provisions,Rail,Export,79546.0,,
2000,Guerrero,Special Classification Provisions,Truck,Export,390983.0,,
2000,Guerrero,"Stone, Ceramic & Glass Products",Truck,Export,132842.0,,
2000,Guerrero,Textiles & Apparel,Truck,Export,12336728.0,,
2000,Guerrero,Transportation Equipment,Truck,Export,733739.0,,
2000,Guerrero,Vegetable Products,Truck,Export,240483.0,,
2000,Guerrero,Wood & Wood Products,Rail,Export,83598.0,,
2000,Guerrero,Wood & Wood Products,Truck,Export,55622.0,,
2000,Guerrero,Works of Art & Antiques,Truck,Export,5995.0,,
2000,Hidalgo,Animal or Vegetable Fats & Oils,Rail,Export,236210.0,,
2000,Hidalgo,Animal or Vegetable Fats & Oils,Truck,Export,17368.0,,
2000,Hidalgo,Arms & Ammunition,Truck,Export,14040.0,,
2000,Hidalgo,Base Metals & Articles,Rail,Export,15133495.0,,
2000,Hidalgo,Base Metals & Articles,Truck,Export,11318892.0,,
2000,Hidalgo,Chemical Products,Rail,Export,2056762.0,,
2000,Hidalgo,Chemical Products,Truck,Export,23180064.0,,
2000,Hidalgo,"Foodstuffs, Beverages & Tobacco",Rail,Export,12864.0,,
2000,Hidalgo,"Foodstuffs, Beverages & Tobacco",Truck,Export,2016888.0,,
2000,Hidalgo,"Footwear, Headgear & Umbrellas",Truck,Export,122318.0,,
2000,Hidalgo,Live Animals & Animal Products,Rail,Export,172206.0,,
2000,Hidalgo,Live Animals & Animal Products,Truck,Export,47395143.0,,
2000,Hidalgo,Machinery & Electrical Equipment,Rail,Export,728811.0,,
2000,Hidalgo,Machinery & Electrical Equipment,Truck,Export,78209176.0,,
2000,Hidalgo,Mineral Products,Rail,Export,976146.0,,
2000,Hidalgo,Mineral Products,Truck,Export,1409960.0,,
2000,Hidalgo,Miscellaneous Manufactured Articles,Other/Unknown,Export,9452.0,,
2000,Hidalgo,Miscellaneous Manufactured Articles,Truck,Export,2221535.0,,
2000,Hidalgo,"Optical, Medical & Precision Instruments",Truck,Export,885623.0,,
2000,Hidalgo,Plastics & Rubber,Other/Unknown,Export,20992.0,,
2000,Hidalgo,Plastics & Rubber,Rail,Export,40103952.0,,
2000,Hidalgo,Plastics & Rubber,Truck,Export,9840239.0,,
2000,Hidalgo,"Pulp, Paper & Paperboard",Other/Unknown,Export,32922.0,,
2000,Hidalgo,"Pulp, Paper & Paperboard",Rail,Export,3376760.0,,
2000,Hidalgo,"Pulp, Paper & Paperboard",Truck,Export,2117557.0,,
2000,Hidalgo,"Raw Hides, Skins & Leather",Rail,Export,13083.0,,
2000,Hidalgo,"Raw Hides, Skins & Leather",Truck,Export,222312.0,,
2000,Hidalgo,Special Classification Provisions,Other/Unknown,Export,5581.0,,
2000,Hidalgo,Special Classification Provisions,Rail,Export,34921.0,,
2000,Hidalgo,Special Classification Provisions,Truck,Export,4270375.0,,
2000,Hidalgo,"Stone, Ceramic & Glass Products",Rail,Export,146987.0,,
2000,Hidalgo,"Stone, Ceramic & Glass Products",Truck,Export,6024626.0,,
2000,Hidalgo,Textiles & Apparel,Other/Unknown,Export,236582.0,,
2000,Hidalgo,Textiles & Apparel,Rail,Export,76947182.0,,
2000,Hidalgo,Textiles & Apparel,Truck,Export,150370251.0,,
2000,Hidalgo,Transportation Equipment,Rail,Export,21583983.0,,
2000,Hidalgo,Transportation Equipment,Truck,Export,48577821.0,,
2000,Hidalgo,Vegetable Products,Rail,Export,193092.0,,
2000,Hidalgo,Vegetable Products,Truck,Export,1032584.0,,
2000,Hidalgo,Wood & Wood Products,Rail,Export,12347179.0,,
2000,Hidalgo,Wood & Wood Products,Truck,Export,1824213.0,,
2000,Jalisco,Animal or Vegetable Fats & Oils,Rail,Export,30316621.0,,
2000,Jalisco,Animal or Vegetable Fats & Oils,Truck,Export,1659692.0,,
2000,Jalisco,Arms & Ammunition,Truck,Export,23352.0,,
2000,Jalisco,Base Metals & Articles,Other/Unknown,Export,186752.0,,
2000,Jalisco,Base Metals & Articles,Rail,Export,8676157.0,,
2000,Jalisco,Base Metals & Articles,Truck,Export,181295371.0,,
2000,Jalisco,Chemical Products,Other/Unknown,Export,649670.0,,
2000,Jalisco,Chemical Products,Rail,Export,25890674.0,,
2000,Jalisco,Chemical Products,Truck,Export,798250555.0,,
2000,Jalisco,"Foodstuffs, Beverages & Tobacco",Rail,Export,95929342.0,,
2000,Jalisco,"Foodstuffs, Beverages & Tobacco",Truck,Export,125131941.0,,
2000,Jalisco,"Footwear, Headgear & Umbrellas",Rail,Export,62674.0,,
2000,Jalisco,"Footwear, Headgear & Umbrellas",Truck,Export,32620745.0,,
2000,Jalisco,Live Animals & Animal Products,Rail,Export,206635.0,,
2000,Jalisco,Live Animals & Animal Products,Truck,Export,30493055.0,,
2000,Jalisco,Machinery & Electrical Equipment,Other/Unknown,Export,11606638.0,,
2000,Jalisco,Machinery & Electrical Equipment,Rail,Export,31695611.0,,
2000,Jalisco,Machinery & Electrical Equipment,Truck,Export,4259791309.0,,
2000,Jalisco,Mineral Products,Rail,Export,2999149.0,,
2000,Jalisco,Mineral Products,Truck,Export,14640466.0,,
2000,Jalisco,Miscellaneous Manufactured Articles,Rail,Export,140536.0,,
2000,Jalisco,Miscellaneous Manufactured Articles,Truck,Export,60637217.0,,
2000,Jalisco,"Optical, Medical & Precision Instruments",Other/Unknown,Export,6000.0,,
2000,Jalisco,"Optical, Medical & Precision Instruments",Rail,Export,114805.0,,
2000,Jalisco,"Optical, Medical & Precision Instruments",Truck,Export,112587473.0,,
2000,Jalisco,Plastics & Rubber,Other/Unknown,Export,14428.0,,
2000,Jalisco,Plastics & Rubber,Rail,Export,41719677.0,,
2000,Jalisco,Plastics & Rubber,Truck,Export,391346189.0,,
2000,Jalisco,Precious Metals & Stones,Truck,Export,7690220.0,,
2000,Jalisco,"Pulp, Paper & Paperboard",Rail,Export,4519463.0,,
2000,Jalisco,"Pulp, Paper & Paperboard",Truck,Export,100695027.0,,
2000,Jalisco,"Raw Hides, Skins & Leather",Rail,Export,288246.0,,
2000,Jalisco,"Raw Hides, Skins & Leather",Truck,Export,38440748.0,,
2000,Jalisco,Special Classification Provisions,Other/Unknown,Export,302746.0,,
2000,Jalisco,Special Classification Provisions,Rail,Export,1322362.0,,
2000,Jalisco,Special Classification Provisions,Truck,Export,60241112.0,,
2000,Jalisco,"Stone, Ceramic & Glass Products",Rail,Export,72140.0,,
2000,Jalisco,"Stone, Ceramic & Glass Products",Truck,Export,16484620.0,,
2000,Jalisco,Textiles & Apparel,Rail,Export,755705.0,,
2000,Jalisco,Textiles & Apparel,Truck,Export,194960433.0,,
2000,Jalisco,Transportation Equipment,Other/Unknown,Export,141500.0,,
2000,Jalisco,Transportation Equipment,Rail,Export,212869231.0,,
2000,Jalisco,Transportation Equipment,Truck,Export,455014300.0,,
2000,Jalisco,Vegetable Products,Rail,Export,322680643.0,,
2000,Jalisco,Vegetable Products,Truck,Export,168023498.0,,
2000,Jalisco,Wood & Wood Products,Rail,Export,7886431.0,,
2000,Jalisco,Wood & Wood Products,Truck,Export,7469691.0,,
2000,Jalisco,Works of Art & Antiques,Truck,Export,113731.0,,
2000,Michoacan,Animal or Vegetable Fats & Oils,Rail,Export,22246201.0,,
2000,Michoacan,Animal or Vegetable Fats & Oils,Truck,Export,2080076.0,,
2000,Michoacan,Base Metals & Articles,Rail,Export,2192326.0,,
2000,Michoacan,Base Metals & Articles,Truck,Export,6955728.0,,
2000,Michoacan,Chemical Products,Rail,Export,845875.0,,
2000,Michoacan,Chemical Products,Truck,Export,20227037.0,,
2000,Michoacan,"Foodstuffs, Beverages & Tobacco",Rail,Export,1545193.0,,
2000,Michoacan,"Foodstuffs, Beverages & Tobacco",Truck,Export,4656541.0,,
2000,Michoacan,"Footwear, Headgear & Umbrellas",Truck,Export,14894.0,,
2000,Michoacan,Live Animals & Animal Products,Truck,Export,208081.0,,
2000,Michoacan,Machinery & Electrical Equipment,Rail,Export,208320.0,,
2000,Michoacan,Machinery & Electrical Equipment,Truck,Export,54229434.0,,
2000,Michoacan,Mineral Products,Rail,Export,1540392.0,,
2000,Michoacan,Mineral Products,Truck,Export,679977.0,,
2000,Michoacan,Miscellaneous Manufactured Articles,Rail,Export,2658.0,,
2000,Michoacan,Miscellaneous Manufactured Articles,Truck,Export,848521.0,,
2000,Michoacan,"Optical, Medical & Precision Instruments",Rail,Export,6050.0,,
2000,Michoacan,"Optical, Medical & Precision Instruments",Truck,Export,4538754.0,,
2000,Michoacan,Plastics & Rubber,Rail,Export,557611.0,,
2000,Michoacan,Plastics & Rubber,Truck,Export,27034060.0,,
2000,Michoacan,"Pulp, Paper & Paperboard",Rail,Export,12196661.0,,
2000,Michoacan,"Pulp, Paper & Paperboard",Truck,Export,22573789.0,,
2000,Michoacan,"Raw Hides, Skins & Leather",Truck,Export,264219.0,,
2000,Michoacan,Special Classification Provisions,Rail,Export,1699633.0,,
2000,Michoacan,Special Classification Provisions,Truck,Export,9810325.0,,
2000,Michoacan,"Stone, Ceramic & Glass Products",Rail,Export,240293.0,,
2000,Michoacan,"Stone, Ceramic & Glass Products",Truck,Export,7702419.0,,
2000,Michoacan,Textiles & Apparel,Rail,Export,9796.0,,
2000,Michoacan,Textiles & Apparel,Truck,Export,5376366.0,,
2000,Michoacan,Transportation Equipment,Truck,Export,4756841.0,,
2000,Michoacan,Vegetable Products,Rail,Export,16420278.0,,
2000,Michoacan,Vegetable Products,Truck,Export,7372686.0,,
2000,Michoacan,Wood & Wood Products,Rail,Export,188404.0,,
2000,Michoacan,Wood & Wood Products,Truck,Export,598312.0,,
2000,Morelos,Animal or Vegetable Fats & Oils,Rail,Export,49740.0,,
2000,Morelos,Animal or Vegetable Fats & Oils,Truck,Export,110786.0,,
2000,Morelos,Arms & Ammunition,Truck,Export,5370.0,,
2000,Morelos,Base Metals & Articles,Rail,Export,607633.0,,
2000,Morelos,Base Metals & Articles,Truck,Export,43351468.0,,
2000,Morelos,Chemical Products,Rail,Export,3625446.0,,
2000,Morelos,Chemical Products,Truck,Export,34450386.0,,
2000,Morelos,"Foodstuffs, Beverages & Tobacco",Rail,Export,853096.0,,
2000,Morelos,"Foodstuffs, Beverages & Tobacco",Truck,Export,2493118.0,,
2000,Morelos,"Footwear, Headgear & Umbrellas",Truck,Export,57003.0,,
2000,Morelos,Live Animals & Animal Products,Truck,Export,10976975.0,,
2000,Morelos,Machinery & Electrical Equipment,Rail,Export,423176.0,,
2000,Morelos,Machinery & Electrical Equipment,Truck,Export,953387598.0,,
2000,Morelos,Mineral Products,Rail,Export,1001679.0,,
2000,Morelos,Mineral Products,Truck,Export,1458962.0,,
2000,Morelos,Miscellaneous Manufactured Articles,Rail,Export,16500.0,,
2000,Morelos,Miscellaneous Manufactured Articles,Truck,Export,3905244.0,,
2000,Morelos,"Optical, Medical & Precision Instruments",Rail,Export,79896.0,,
2000,Morelos,"Optical, Medical & Precision Instruments",Truck,Export,32583808.0,,
2000,Morelos,Plastics & Rubber,Rail,Export,834319.0,,
2000,Morelos,Plastics & Rubber,Truck,Export,63672827.0,,
2000,Morelos,Precious Metals & Stones,Truck,Export,28773.0,,
2000,Morelos,"Pulp, Paper & Paperboard",Pipeline,Export,5099.0,,
2000,Morelos,"Pulp, Paper & Paperboard",Rail,Export,7555363.0,,
2000,Morelos,"Pulp, Paper & Paperboard",Truck,Export,8934432.0,,
2000,Morelos,"Raw Hides, Skins & Leather",Truck,Export,42915562.0,,
2000,Morelos,Special Classification Provisions,Rail,Export,494254.0,,
2000,Morelos,Special Classification Provisions,Truck,Export,3975087.0,,
2000,Morelos,"Stone, Ceramic & Glass Products",Other/Unknown,Export,4799.0,,
2000,Morelos,"Stone, Ceramic & Glass Products",Rail,Export,35235.0,,
2000,Morelos,"Stone, Ceramic & Glass Products",Truck,Export,8198698.0,,
2000,Morelos,Textiles & Apparel,Rail,Export,1171392.0,,
2000,Morelos,Textiles & Apparel,Truck,Export,193609635.0,,
2000,Morelos,Transportation Equipment,Rail,Export,517538.0,,
2000,Morelos,Transportation Equipment,Truck,Export,52738794.0,,
2000,Morelos,Vegetable Products,Rail,Export,488689.0,,
2000,Morelos,Vegetable Products,Truck,Export,6952243.0,,
2000,Morelos,Wood & Wood Products,Rail,Export,81771.0,,
2000,Morelos,Wood & Wood Products,Truck,Export,465252.0,,
2000,Morelos,Works of Art & Antiques,Truck,Export,13620.0,,
2000,Nayarit,Base Metals & Articles,Truck,Export,939189.0,,
2000,Nayarit,Chemical Products,Rail,Export,38400.0,,
2000,Nayarit,Chemical Products,Truck,Export,104326.0,,
2000,Nayarit,"Foodstuffs, Beverages & Tobacco",Truck,Export,19067.0,,
2000,Nayarit,Live Animals & Animal Products,Rail,Export,70000.0,,
2000,Nayarit,Live Animals & Animal Products,Truck,Export,719613.0,,
2000,Nayarit,Machinery & Electrical Equipment,Truck,Export,17511494.0,,
2000,Nayarit,Mineral Products,Rail,Export,11760.0,,
2000,Nayarit,Mineral Products,Truck,Export,138716.0,,
2000,Nayarit,Miscellaneous Manufactured Articles,Truck,Export,198517.0,,
2000,Nayarit,"Optical, Medical & Precision Instruments",Truck,Export,501119.0,,
2000,Nayarit,Plastics & Rubber,Truck,Export,970920.0,,
2000,Nayarit,"Pulp, Paper & Paperboard",Truck,Export,1810500.0,,
2000,Nayarit,Special Classification Provisions,Truck,Export,464714.0,,
2000,Nayarit,"Stone, Ceramic & Glass Products",Truck,Export,2688.0,,
2000,Nayarit,Textiles & Apparel,Rail,Export,68150.0,,
