Year,Month,Country,Mode,TradeType,TradeValue,Weight,WeightLb
2016,3,Mexico,Vessel,Export,1799139553.0,4791538.5,10563521.61
2016,3,Mexico,Vessel,Import,1197532513.0,4867708.2,10731446.85
2016,4,Canada,Air,Export,1286931681.0,14967.61,32997.89
2016,4,Canada,Air,Import,889584704.0,3357.44,7401.88
2016,4,Canada,Foreign Trade Zones (FTZs),Import,64540305.0,292476.67,644799.92
2016,4,Canada,Mail (U.S. Postal Service),Export,3254631.0,0.0,0.0
2016,4,Canada,Other/Unknown,Export,2743951837.0,0.0,0.0
2016,4,Canada,Other/Unknown,Import,698161821.0,248374.92,547572.32
2016,4,Canada,Pipeline,Export,607174292.0,0.0,0.0
2016,4,Canada,Pipeline,Import,2450864747.0,12457453.39,27463950.89
2016,4,Canada,Rail,Export,2827448885.0,0.0,0.0
2016,4,Canada,Rail,Import,4989332042.0,6374899.24,14054230.36
2016,4,Canada,Truck,Export,15468565801.0,0.0,0.0
2016,4,Canada,Truck,Import,12426217260.0,5163508.55,11383574.22
2016,4,Canada,Vessel,Export,446901701.0,2165600.23,4774325.58
2016,4,Canada,Vessel,Import,993803502.0,4405335.65,9712091.08
2016,4,Mexico,Air,Export,642558896.0,4170.4,9194.15
2016,4,Mexico,Air,Import,574203434.0,5047.34,11127.47
2016,4,Mexico,Foreign Trade Zones (FTZs),Import,315914815.0,23421.42,51635.33
2016,4,Mexico,Mail (U.S. Postal Service),Export,241334.0,0.0,0.0
2016,4,Mexico,Other/Unknown,Export,650363807.0,0.0,0.0
2016,4,Mexico,Other/Unknown,Import,261713126.0,14223.33,31357.04
2016,4,Mexico,Pipeline,Export,235102970.0,0.0,0.0
2016,4,Mexico,Pipeline,Import,20217086.0,65828.87,145127.64
2016,4,Mexico,Rail,Export,2634439484.0,0.0,0.0
2016,4,Mexico,Rail,Import,3648164007.0,1278116.6,2817761.42
2016,4,Mexico,Truck,Export,13522692771.0,0.0,0.0
2016,4,Mexico,Truck,Import,18930993198.0,4157227.41,9165106.69
2016,4,Mexico,Vessel,Export,1699665064.0,4312690.87,9507844.55
2016,4,Mexico,Vessel,Import,1347193533.0,5093762.85,11229811.45
2016,5,Canada,Air,Export,1212733869.0,14893.0,32833.41
2016,5,Canada,Air,Import,886406591.0,2853.36,6290.57
2016,5,Canada,Foreign Trade Zones (FTZs),Import,115146479.0,543536.26,1198290.91
2016,5,Canada,Mail (U.S. Postal Service),Export,3670882.0,0.0,0.0
2016,5,Canada,Mail (U.S. Postal Service),Import,14551.0,0.0,0.0
2016,5,Canada,Other/Unknown,Export,2545001191.0,0.0,0.0
2016,5,Canada,Other/Unknown,Import,698131121.0,235974.38,520233.84
2016,5,Canada,Pipeline,Export,701901687.0,0.0,0.0
2016,5,Canada,Pipeline,Import,2531151945.0,11602978.36,25580158.15
2016,5,Canada,Rail,Export,2903139326.0,0.0,0.0
2016,5,Canada,Rail,Import,4738950250.0,5847256.57,12890978.78
2016,5,Canada,Truck,Export,15069079006.0,0.0,0.0
2016,5,Canada,Truck,Import,13008822917.0,5338425.5,11769199.63
2016,5,Canada,Vessel,Export,489344991.0,2291985.85,5052957.84
2016,5,Canada,Vessel,Import,1053605856.0,4939566.84,10889867.85
2016,5,Mexico,Air,Export,707133209.0,4274.79,9424.29
2016,5,Mexico,Air,Import,522586205.0,4319.67,9523.23
2016,5,Mexico,Foreign Trade Zones (FTZs),Import,326586486.0,25376.82,55946.24
2016,5,Mexico,Mail (U.S. Postal Service),Export,1290147.0,0.0,0.0
2016,5,Mexico,Other/Unknown,Export,641250544.0,0.0,0.0
2016,5,Mexico,Other/Unknown,Import,225388903.0,6643.9,14647.27
2016,5,Mexico,Pipeline,Export,272946888.0,0.0,0.0
2016,5,Mexico,Pipeline,Import,14406888.0,49897.2,110004.37
2016,5,Mexico,Rail,Export,2522372988.0,0.0,0.0
2016,5,Mexico,Rail,Import,4053491541.0,1343060.86,2960938.83
2016,5,Mexico,Truck,Export,13021742842.0,0.0,0.0
2016,5,Mexico,Truck,Import,18236135161.0,4031981.46,8888986.97
2016,5,Mexico,Vessel,Export,1873849659.0,4285743.83,9448436.56
2016,5,Mexico,Vessel,Import,1463882151.0,4838640.12,10667362.78
2016,6,Canada,Air,Export,1313680999.0,15532.43,34243.11
2016,6,Canada,Air,Import,1068250631.0,3356.5,7399.81
2016,6,Canada,Foreign Trade Zones (FTZs),Import,118339838.0,495101.52,1091510.71
2016,6,Canada,Mail (U.S. Postal Service),Export,2730547.0,0.0,0.0
2016,6,Canada,Mail (U.S. Postal Service),Import,4697.0,0.0,0.0
2016,6,Canada,Other/Unknown,Export,2354902275.0,0.0,0.0
2016,6,Canada,Other/Unknown,Import,887033822.0,187739.54,413894.34
2016,6,Canada,Pipeline,Export,670385313.0,0.0,0.0
2016,6,Canada,Pipeline,Import,3152391189.0,12567623.43,27706833.97
2016,6,Canada,Rail,Export,2850586068.0,0.0,0.0
2016,6,Canada,Rail,Import,4746448669.0,5580104.61,12302010.23
2016,6,Canada,Truck,Export,16010447257.0,0.0,0.0
2016,6,Canada,Truck,Import,13117221646.0,5266225.11,11610025.2
2016,6,Canada,Vessel,Export,751782731.0,2989746.95,6591255.92
2016,6,Canada,Vessel,Import,1163947212.0,4899848.33,10802303.63
2016,6,Mexico,Air,Export,754606659.0,4923.29,10853.98
2016,6,Mexico,Air,Import,577369313.0,4931.67,10872.46
2016,6,Mexico,Foreign Trade Zones (FTZs),Import,385251260.0,26062.06,57456.94
2016,6,Mexico,Mail (U.S. Postal Service),Export,970176.0,0.0,0.0
2016,6,Mexico,Other/Unknown,Export,625276809.0,0.0,0.0
2016,6,Mexico,Other/Unknown,Import,231162467.0,7323.15,16144.76
2016,6,Mexico,Pipeline,Export,306537879.0,0.0,0.0
2016,6,Mexico,Pipeline,Import,17939028.0,54091.47,119251.14
2016,6,Mexico,Rail,Export,2439735348.0,0.0,0.0
2016,6,Mexico,Rail,Import,4022435148.0,1250682.16,2757278.9
2016,6,Mexico,Truck,Export,13367945689.0,0.0,0.0
2016,6,Mexico,Truck,Import,18116448225.0,3939389.38,8684856.61
2016,6,Mexico,Vessel,Export,2061188233.0,4862158.17,10719211.14
2016,6,Mexico,Vessel,Import,1556037129.0,4708842.73,10381208.86
2016,7,Canada,Air,Export,1199002045.0,13179.67,29056.16
2016,7,Canada,Air,Import,910353001.0,3225.23,7110.41
2016,7,Canada,Foreign Trade Zones (FTZs),Import,124908369.0,545032.72,1201590.04
2016,7,Canada,Mail (U.S. Postal Service),Export,2481985.0,0.0,0.0
2016,7,Canada,Other/Unknown,Export,2149495403.0,0.0,0.0
2016,7,Canada,Other/Unknown,Import,727170683.0,120170.79,264930.93
2016,7,Canada,Pipeline,Export,820408682.0,0.0,0.0
2016,7,Canada,Pipeline,Import,2922951939.0,10680633.36,23546737.92
2016,7,Canada,Rail,Export,2374212102.0,0.0,0.0
2016,7,Canada,Rail,Import,4290079819.0,5889404.78,12983899.57
2016,7,Canada,Truck,Export,13724524400.0,0.0,0.0
2016,7,Canada,Truck,Import,11587055508.0,4746630.4,10464516.31
2016,7,Canada,Vessel,Export,557024189.0,2372854.26,5231241.96
2016,7,Canada,Vessel,Import,1006240724.0,4672769.59,10301681.29
2016,7,Mexico,Air,Export,703457495.0,4528.77,9984.22
2016,7,Mexico,Air,Import,548451398.0,4265.98,9404.86
2016,7,Mexico,Foreign Trade Zones (FTZs),Import,260740511.0,20801.51,45859.42
2016,7,Mexico,Mail (U.S. Postal Service),Export,37768.0,0.0,0.0
2016,7,Mexico,Other/Unknown,Export,604454688.0,0.0,0.0
2016,7,Mexico,Other/Unknown,Import,204516934.0,5742.15,12659.26
2016,7,Mexico,Pipeline,Export,324968848.0,0.0,0.0
2016,7,Mexico,Pipeline,Import,17170650.0,65419.69,144225.56
2016,7,Mexico,Rail,Export,2223477388.0,0.0,0.0
2016,7,Mexico,Rail,Import,4004211152.0,1185163.37,2612834.87
2016,7,Mexico,Truck,Export,12653152585.0,0.0,0.0
2016,7,Mexico,Truck,Import,16239114869.0,3358197.83,7403550.1
2016,7,Mexico,Vessel,Export,1794126418.0,4486098.14,9890141.68
2016,7,Mexico,Vessel,Import,1751687493.0,5024474.73,11077057.48
2016,8,Canada,Air,Export,1255709348.0,15656.76,34517.21
2016,8,Canada,Air,Import,964275449.0,3562.47,7853.89
2016,8,Canada,Foreign Trade Zones (FTZs),Import,189674363.0,706003.84,1556470.19
2016,8,Canada,Mail (U.S. Postal Service),Export,2793089.0,0.0,0.0
2016,8,Canada,Mail (U.S. Postal Service),Import,47771.0,19.84,43.74
2016,8,Canada,Other/Unknown,Export,2220218442.0,0.0,0.0
2016,8,Canada,Other/Unknown,Import,649414588.0,60156.74,132622.75
2016,8,Canada,Pipeline,Export,671579413.0,0.0,0.0
2016,8,Canada,Pipeline,Import,3569926696.0,13672479.72,30142622.24
2016,8,Canada,Rail,Export,2844264773.0,0.0,0.0
2016,8,Canada,Rail,Import,4945076113.0,6233191.16,13741817.9
2016,8,Canada,Truck,Export,15423488911.0,0.0,0.0
2016,8,Canada,Truck,Import,12769270706.0,5436958.1,11986426.57
2016,8,Canada,Vessel,Export,681961065.0,3002486.96,6619342.8
2016,8,Canada,Vessel,Import,1098743181.0,5129333.06,11308230.25
2016,8,Mexico,Air,Export,661591799.0,5050.53,11134.5
2016,8,Mexico,Air,Import,601433907.0,4581.78,10101.08
2016,8,Mexico,Foreign Trade Zones (FTZs),Import,490100821.0,33982.32,74918.1
2016,8,Mexico,Mail (U.S. Postal Service),Export,70285.0,0.0,0.0
2016,8,Mexico,Other/Unknown,Export,652448917.0,0.0,0.0
2016,8,Mexico,Other/Unknown,Import,224948272.0,5040.27,11111.88
2016,8,Mexico,Pipeline,Export,502578978.0,0.0,0.0
2016,8,Mexico,Pipeline,Import,14138287.0,70900.09,156307.76
2016,8,Mexico,Rail,Export,2396728499.0,0.0,0.0
2016,8,Mexico,Rail,Import,4056747708.0,1110753.53,2448789.45
2016,8,Mexico,Truck,Export,14203875883.0,0.0,0.0
2016,8,Mexico,Truck,Import,18448095880.0,3712197.5,8183984.85
2016,8,Mexico,Vessel,Export,1865270911.0,4754827.1,10482586.92
2016,8,Mexico,Vessel,Import,1721766147.0,5066225.0,11169100.96
2016,9,Canada,Air,Export,1354897615.0,15015.54,33103.56
2016,9,Canada,Air,Import,1010362352.0,3615.57,7970.96
2016,9,Canada,Foreign Trade Zones (FTZs),Import,115187373.0,423761.25,934232.53
2016,9,Canada,Mail (U.S. Postal Service),Export,2945727.0,0.0,0.0
2016,9,Canada,Other/Unknown,Export,2274309570.0,0.0,0.0
2016,9,Canada,Other/Unknown,Import,807359133.0,662.54,1460.65
2016,9,Canada,Pipeline,Export,644261779.0,0.0,0.0
2016,9,Canada,Pipeline,Import,3498964270.0,13446112.3,29643568.1
2016,9,Canada,Rail,Export,2550813512.0,0.0,0.0
2016,9,Canada,Rail,Import,5024083851.0,6224208.5,13722014.54
2016,9,Canada,Truck,Export,15170921333.0,0.0,0.0
2016,9,Canada,Truck,Import,12375873856.0,5117048.01,11281146.38
2016,9,Canada,Vessel,Export,526773172.0,2487319.43,5483594.16
2016,9,Canada,Vessel,Import,834306095.0,4244625.35,9357785.94
2016,9,Mexico,Air,Export,772096767.0,5319.83,11728.2
2016,9,Mexico,Air,Import,635932401.0,4801.03,10584.45
2016,9,Mexico,Foreign Trade Zones (FTZs),Import,395319079.0,33992.3,74940.1
2016,9,Mexico,Mail (U.S. Postal Service),Export,75436.0,0.0,0.0
2016,9,Mexico,Mail (U.S. Postal Service),Import,4410.0,0.09,0.2
2016,9,Mexico,Other/Unknown,Export,694568005.0,0.0,0.0
2016,9,Mexico,Other/Unknown,Import,216493786.0,4537.3,10003.02
2016,9,Mexico,Pipeline,Export,322795520.0,0.0,0.0
2016,9,Mexico,Pipeline,Import,16230254.0,75345.34,166107.84
2016,9,Mexico,Rail,Export,2402099518.0,0.0,0.0
2016,9,Mexico,Rail,Import,4521147154.0,1206676.42,2660262.97
2016,9,Mexico,Truck,Export,13694377109.0,0.0,0.0
2016,9,Mexico,Truck,Import,17724033680.0,3448259.5,7602101.86
2016,9,Mexico,Vessel,Export,1959793412.0,5074461.55,11187259.42
2016,9,Mexico,Vessel,Import,1579977959.0,4102374.31,9044176.45
2016,10,Canada,Air,Export,1237462896.0,15065.13,33212.89
2016,10,Canada,Air,Import,894174318.0,3031.97,6684.34
2016,10,Canada,Foreign Trade Zones (FTZs),Import,107308329.0,387352.97,853966.1
2016,10,Canada,Mail (U.S. Postal Service),Export,3612709.0,0.0,0.0
2016,10,Canada,Mail (U.S. Postal Service),Import,8321.0,0.0,0.0
2016,10,Canada,Other/Unknown,Export,2365424114.0,0.0,0.0
2016,10,Canada,Other/Unknown,Import,526470067.0,1062.15,2341.64
2016,10,Canada,Pipeline,Export,755876374.0,0.0,0.0
2016,10,Canada,Pipeline,Import,3509407590.0,13377566.43,29492450.5
2016,10,Canada,Rail,Export,2432815054.0,0.0,0.0
2016,10,Canada,Rail,Import,5076299872.0,6598274.51,14546687.95
2016,10,Canada,Truck,Export,15213535886.0,0.0,0.0
2016,10,Canada,Truck,Import,13064512570.0,5378998.43,11858647.52
2016,10,Canada,Vessel,Export,630782742.0,2592250.65,5714927.63
2016,10,Canada,Vessel,Import,730266950.0,3893351.51,8583360.61
2016,10,Mexico,Air,Export,817675449.0,5905.38,13019.12
2016,10,Mexico,Air,Import,607127506.0,5574.04,12288.64
2016,10,Mexico,Foreign Trade Zones (FTZs),Import,369286286.0,34005.29,74968.74
2016,10,Mexico,Mail (U.S. Postal Service),Export,86100.0,0.0,0.0
2016,10,Mexico,Other/Unknown,Export,826658552.0,0.0,0.0
2016,10,Mexico,Other/Unknown,Import,221405293.0,6623.23,14601.71
2016,10,Mexico,Pipeline,Export,346820058.0,0.0,0.0
2016,10,Mexico,Pipeline,Import,12324869.0,58061.48,128003.5
2016,10,Mexico,Rail,Export,2387936797.0,0.0,0.0
2016,10,Mexico,Rail,Import,4780380143.0,1185638.78,2613882.97
2016,10,Mexico,Truck,Export,13761791340.0,0.0,0.0
2016,10,Mexico,Truck,Import,18819623100.0,3776057.3,8324771.44
2016,10,Mexico,Vessel,Export,2070406583.0,4854043.6,10701321.6
2016,10,Mexico,Vessel,Import,1595261085.0,4638769.13,10226723.2
2016,11,Canada,Air,Export,1230275156.0,15427.91,34012.68
2016,11,Canada,Air,Import,961497555.0,3256.1,7178.46
2016,11,Canada,Foreign Trade Zones (FTZs),Import,127432857.0,446844.13,985121.51
2016,11,Canada,Mail (U.S. Postal Service),Export,3714215.0,0.0,0.0
2016,11,Canada,Other/Unknown,Export,2326976954.0,0.0,0.0
2016,11,Canada,Other/Unknown,Import,765500047.0,977.41,2154.82
2016,11,Canada,Pipeline,Export,705311940.0,0.0,0.0
2016,11,Canada,Pipeline,Import,3829457253.0,14723711.95,32460189.84
2016,11,Canada,Rail,Export,2092798084.0,0.0,0.0
2016,11,Canada,Rail,Import,5299888109.0,6836445.77,15071765.07
2016,11,Canada,Truck,Export,14696635706.0,0.0,0.0
2016,11,Canada,Truck,Import,12502227911.0,5241685.43,11555924.53
2016,11,Canada,Vessel,Export,660021468.0,3070119.3,6768446.41
2016,11,Canada,Vessel,Import,909451078.0,4126691.42,9097786.44
2016,11,Mexico,Air,Export,709554778.0,4542.85,10015.26
2016,11,Mexico,Air,Import,618419994.0,4567.01,10068.52
2016,11,Mexico,Foreign Trade Zones (FTZs),Import,356364191.0,32252.3,71104.07
2016,11,Mexico,Mail (U.S. Postal Service),Export,89558.0,0.0,0.0
2016,11,Mexico,Other/Unknown,Export,818094404.0,0.0,0.0
2016,11,Mexico,Other/Unknown,Import,236883266.0,15059.25,33199.92
2016,11,Mexico,Pipeline,Export,319603307.0,0.0,0.0
2016,11,Mexico,Pipeline,Import,11661046.0,59237.84,130596.93
2016,11,Mexico,Rail,Export,2415629722.0,0.0,0.0
2016,11,Mexico,Rail,Import,4161816095.0,1122614.73,2474938.89
2016,11,Mexico,Truck,Export,13330630285.0,0.0,0.0
2016,11,Mexico,Truck,Import,18177296765.0,3707264.49,8173109.44
2016,11,Mexico,Vessel,Export,1998855948.0,5208852.29,11483539.94
2016,11,Mexico,Vessel,Import,1823082653.0,4982191.06,10983838.05
2016,12,Canada,Air,Export,1330081501.0,14826.0,32685.7
2016,12,Canada,Air,Import,908703483.0,3050.86,6725.99
2016,12,Canada,Foreign Trade Zones (FTZs),Import,109061281.0,366511.9,808019.46
2016,12,Canada,Mail (U.S. Postal Service),Export,3207398.0,0.0,0.0
2016,12,Canada,Mail (U.S. Postal Service),Import,5027.0,0.4,0.88
2016,12,Canada,Other/Unknown,Export,2698281738.0,0.0,0.0
2016,12,Canada,Other/Unknown,Import,951337364.0,678.36,1495.53
2016,12,Canada,Pipeline,Export,700889327.0,0.0,0.0
2016,12,Canada,Pipeline,Import,4187381194.0,14041335.33,30955808.7
2016,12,Canada,Rail,Export,1976560789.0,0.0,0.0
2016,12,Canada,Rail,Import,4795390962.0,6726607.53,14829613.49
2016,12,Canada,Truck,Export,13971579668.0,0.0,0.0
2016,12,Canada,Truck,Import,11243135597.0,4551506.75,10034342.81
2016,12,Canada,Vessel,Export,480089327.0,2348424.71,5177384.08
2016,12,Canada,Vessel,Import,1115630103.0,4024081.43,8871570.4
2016,12,Mexico,Air,Export,828588393.0,4272.56,9419.37
2016,12,Mexico,Air,Import,626577262.0,5137.83,11326.96
2016,12,Mexico,Foreign Trade Zones (FTZs),Import,547873081.0,35684.93,78671.71
2016,12,Mexico,Mail (U.S. Postal Service),Export,59144.0,0.0,0.0
2016,12,Mexico,Other/Unknown,Export,795601683.0,0.0,0.0
2016,12,Mexico,Other/Unknown,Import,228202479.0,16230.35,35781.75
2016,12,Mexico,Pipeline,Export,381987631.0,0.0,0.0
2016,12,Mexico,Pipeline,Import,15345771.0,52174.32,115024.55
2016,12,Mexico,Rail,Export,2287648522.0,0.0,0.0
2016,12,Mexico,Rail,Import,4174999796.0,1122343.57,2474341.08
2016,12,Mexico,Truck,Export,12459066878.0,0.0,0.0
2016,12,Mexico,Truck,Import,16188888652.0,3404741.86,7506162.0
2016,12,Mexico,Vessel,Export,2357481256.0,5829131.44,12851019.76
2016,12,Mexico,Vessel,Import,1721908034.0,4429074.03,9764425.19
2017,1,Canada,Air,Export,1215932066.0,14247.21,31409.68
2017,1,Canada,Air,Import,933267102.0,3074.56,6778.24
2017,1,Canada,Foreign Trade Zones (FTZs),Import,164483001.0,636380.98,1402978.24
2017,1,Canada,Mail (U.S. Postal Service),Export,3021525.0,0.0,0.0
2017,1,Canada,Mail (U.S. Postal Service),Import,3345.0,0.02,0.04
2017,1,Canada,Other/Unknown,Export,2194797045.0,0.0,0.0
2017,1,Canada,Other/Unknown,Import,557912292.0,9984.51,22012.05
2017,1,Canada,Pipeline,Export,936808960.0,0.0,0.0
2017,1,Canada,Pipeline,Import,4362367979.0,14859732.43,32760063.31
2017,1,Canada,Rail,Export,2176967508.0,0.0,0.0
2017,1,Canada,Rail,Import,5060893560.0,6931376.07,15281050.31
2017,1,Canada,Truck,Export,13728717273.0,0.0,0.0
2017,1,Canada,Truck,Import,11782062087.0,5355995.79,11807935.44
2017,1,Canada,Vessel,Export,406481690.0,1991947.32,4391486.9
2017,1,Canada,Vessel,Import,1421310324.0,4672800.48,10301749.39
2017,1,Mexico,Air,Export,739190091.0,4240.1,9347.81
2017,1,Mexico,Air,Import,540331325.0,5364.83,11827.41
2017,1,Mexico,Foreign Trade Zones (FTZs),Import,545050675.0,26247.82,57866.47
2017,1,Mexico,Mail (U.S. Postal Service),Export,46310.0,0.0,0.0
2017,1,Mexico,Other/Unknown,Export,797152122.0,0.0,0.0
2017,1,Mexico,Other/Unknown,Import,237532093.0,10127.83,22328.02
2017,1,Mexico,Pipeline,Export,337486377.0,0.0,0.0
2017,1,Mexico,Pipeline,Import,10623035.0,54459.71,120062.97
2017,1,Mexico,Rail,Export,2122809019.0,0.0,0.0
2017,1,Mexico,Rail,Import,3838471752.0,1119146.02,2467291.7
2017,1,Mexico,Truck,Export,13052509940.0,0.0,0.0
2017,1,Mexico,Truck,Import,16439537197.0,3674597.51,8101091.16
2017,1,Mexico,Vessel,Export,2484575083.0,5974586.45,13171692.78
2017,1,Mexico,Vessel,Import,1870043599.0,4847957.02,10687903.01
2017,2,Canada,Air,Export,1157998400.0,14094.26,31072.49
2017,2,Canada,Air,Import,852455118.0,2959.91,6525.48
2017,2,Canada,Foreign Trade Zones (FTZs),Import,109090404.0,329865.75,727228.63
2017,2,Canada,Mail (U.S. Postal Service),Export,3206478.0,0.0,0.0
2017,2,Canada,Mail (U.S. Postal Service),Import,19834.0,0.01,0.02
2017,2,Canada,Other/Unknown,Export,2194612978.0,0.0,0.0
2017,2,Canada,Other/Unknown,Import,454240178.0,425.19,937.38
2017,2,Canada,Pipeline,Export,1042378324.0,0.0,0.0
2017,2,Canada,Pipeline,Import,4284668793.0,14505823.4,31979828.38
2017,2,Canada,Rail,Export,2478407387.0,0.0,0.0
2017,2,Canada,Rail,Import,5035005539.0,6688618.97,14745863.15
2017,2,Canada,Truck,Export,14017985390.0,0.0,0.0
2017,2,Canada,Truck,Import,11602221873.0,4840322.12,10671070.95
2017,2,Canada,Vessel,Export,257674855.0,744752.52,1641896.3
2017,2,Canada,Vessel,Import,927588720.0,3140863.74,6924411.02
2017,2,Mexico,Air,Export,661659066.0,3931.6,8667.68
2017,2,Mexico,Air,Import,488919458.0,4321.07,9526.32
2017,2,Mexico,Foreign Trade Zones (FTZs),Import,539364546.0,30141.0,66449.45
2017,2,Mexico,Mail (U.S. Postal Service),Export,17100.0,0.0,0.0
2017,2,Mexico,Mail (U.S. Postal Service),Import,911.0,0.02,0.04
2017,2,Mexico,Other/Unknown,Export,610061257.0,0.0,0.0
2017,2,Mexico,Other/Unknown,Import,245052989.0,17203.37,37926.89
2017,2,Mexico,Pipeline,Export,266988835.0,0.0,0.0
2017,2,Mexico,Pipeline,Import,13684506.0,53286.1,117475.6
2017,2,Mexico,Rail,Export,2103063625.0,0.0,0.0
2017,2,Mexico,Rail,Import,4400159841.0,1144728.87,2523692.16
2017,2,Mexico,Truck,Export,12455641416.0,0.0,0.0
2017,2,Mexico,Truck,Import,16537423603.0,3688554.19,8131860.34
2017,2,Mexico,Vessel,Export,2049492137.0,5169099.19,11395899.46
2017,2,Mexico,Vessel,Import,1685088881.0,4372112.47,9638846.59
2017,3,Canada,Air,Export,1480600849.0,17157.06,37824.8
2017,3,Canada,Air,Import,1002107082.0,4061.45,8953.95
2017,3,Canada,Foreign Trade Zones (FTZs),Import,141248580.0,353595.23,779543.12
2017,3,Canada,Mail (U.S. Postal Service),Export,3743077.0,0.0,0.0
2017,3,Canada,Mail (U.S. Postal Service),Import,4826.0,6.29,13.87
2017,3,Canada,Other/Unknown,Export,2596512994.0,0.0,0.0
2017,3,Canada,Other/Unknown,Import,655989737.0,4958.48,10931.56
2017,3,Canada,Pipeline,Export,851977805.0,0.0,0.0
2017,3,Canada,Pipeline,Import,4770298062.0,15471468.89,34108709.74
2017,3,Canada,Rail,Export,2829690866.0,0.0,0.0
2017,3,Canada,Rail,Import,5451059495.0,7468080.41,16464279.43
2017,3,Canada,Truck,Export,16767426590.0,0.0,0.0
2017,3,Canada,Truck,Import,13166328478.0,5534745.21,12202009.98
2017,3,Canada,Vessel,Export,390352419.0,1209075.36,2665551.72
2017,3,Canada,Vessel,Import,1105495226.0,3906343.89,8612003.87
2017,3,Mexico,Air,Export,979755356.0,4902.33,10807.77
2017,3,Mexico,Air,Import,652293219.0,5899.07,13005.21
2017,3,Mexico,Foreign Trade Zones (FTZs),Import,596272100.0,39692.51,87506.9
2017,3,Mexico,Mail (U.S. Postal Service),Export,40948.0,0.0,0.0
2017,3,Mexico,Other/Unknown,Export,695982005.0,0.0,0.0
2017,3,Mexico,Other/Unknown,Import,279833064.0,19189.21,42304.92
2017,3,Mexico,Pipeline,Export,253676484.0,0.0,0.0
2017,3,Mexico,Pipeline,Import,16375466.0,55422.77,122186.15
2017,3,Mexico,Rail,Export,2529796438.0,0.0,0.0
2017,3,Mexico,Rail,Import,5006383362.0,1307476.3,2882488.4
2017,3,Mexico,Truck,Export,14531070760.0,0.0,0.0
2017,3,Mexico,Truck,Import,19442796822.0,4172652.63,9199113.44
2017,3,Mexico,Vessel,Export,2031428917.0,4985489.39,10991109.62
2017,3,Mexico,Vessel,Import,2060392754.0,4712008.62,10388188.44
2017,4,Canada,Air,Export,1213019813.0,13693.45,30188.85
2017,4,Canada,Air,Import,805742811.0,3123.69,6886.55
2017,4,Canada,Foreign Trade Zones (FTZs),Import,97043757.0,281666.88,620968.44
2017,4,Canada,Mail (U.S. Postal Service),Export,3941817.0,0.0,0.0
2017,4,Canada,Mail (U.S. Postal Service),Import,9854.0,0.01,0.02
2017,4,Canada,Other/Unknown,Export,2220763101.0,0.0,0.0
2017,4,Canada,Other/Unknown,Import,534470085.0,3371.95,7433.87
2017,4,Canada,Pipeline,Export,957214534.0,0.0,0.0
2017,4,Canada,Pipeline,Import,4153615706.0,13465258.38,29685777.93
2017,4,Canada,Rail,Export,2842801346.0,0.0,0.0
2017,4,Canada,Rail,Import,5472035262.0,7346372.15,16195958.97
2017,4,Canada,Truck,Export,15048470198.0,0.0,0.0
2017,4,Canada,Truck,Import,12058259477.0,5137166.19,11325499.33
2017,4,Canada,Vessel,Export,426604833.0,1857213.42,4094449.85
2017,4,Canada,Vessel,Import,1212369223.0,4762359.72,10499193.49
2017,4,Mexico,Air,Export,714030069.0,4177.81,9210.48
2017,4,Mexico,Air,Import,589112502.0,5844.2,12884.24
2017,4,Mexico,Foreign Trade Zones (FTZs),Import,569817153.0,25443.68,56093.65
2017,4,Mexico,Mail (U.S. Postal Service),Export,102450.0,0.0,0.0
2017,4,Mexico,Mail (U.S. Postal Service),Import,5910.0,1.15,2.54
2017,4,Mexico,Other/Unknown,Export,909507580.0,0.0,0.0
2017,4,Mexico,Other/Unknown,Import,319219036.0,14667.88,32337.1
2017,4,Mexico,Pipeline,Export,294356465.0,0.0,0.0
2017,4,Mexico,Pipeline,Import,11243799.0,32010.54,70571.08
2017,4,Mexico,Rail,Export,2314202611.0,0.0,0.0
2017,4,Mexico,Rail,Import,4291121993.0,1270263.14,2800447.52
2017,4,Mexico,Truck,Export,12530564320.0,0.0,0.0
2017,4,Mexico,Truck,Import,17380821629.0,3843138.53,8472660.07
2017,4,Mexico,Vessel,Export,2100781712.0,4959469.54,10933745.74
2017,4,Mexico,Vessel,Import,1996368340.0,4209390.01,9280105.4
2017,5,Canada,Air,Export,1326668172.0,15030.07,33135.59
2017,5,Canada,Air,Import,975544238.0,3476.9,7665.24
2017,5,Canada,Foreign Trade Zones (FTZs),Import,223404191.0,555425.44,1224502.03
2017,5,Canada,Mail (U.S. Postal Service),Export,4102956.0,0.0,0.0
2017,5,Canada,Other/Unknown,Export,2721160233.0,0.0,0.0
2017,5,Canada,Other/Unknown,Import,663451651.0,648.63,1429.98
2017,5,Canada,Pipeline,Export,910084189.0,0.0,0.0
2017,5,Canada,Pipeline,Import,4455914874.0,15205285.35,33521876.19
2017,5,Canada,Rail,Export,3098366987.0,0.0,0.0
2017,5,Canada,Rail,Import,5293539893.0,6979021.43,15386090.23
2017,5,Canada,Truck,Export,16100616302.0,0.0,0.0
2017,5,Canada,Truck,Import,13483790360.0,5568113.99,12275575.46
2017,5,Canada,Vessel,Export,708995757.0,3069174.45,6766363.38
2017,5,Canada,Vessel,Import,1235664686.0,5191001.39,11444185.48
2017,5,Mexico,Air,Export,699662031.0,4727.6,10422.56
2017,5,Mexico,Air,Import,616704044.0,7470.34,16469.26
