Year,Month,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2021,3,"Optical, Medical & Precision Instruments",Air,Export,61450048.0,247.79,546.28
2021,3,"Optical, Medical & Precision Instruments",Air,Import,43572858.0,291.69,643.07
2021,3,"Optical, Medical & Precision Instruments",Foreign Trade Zones (FTZs),Import,59450798.0,1518.24,3347.14
2021,3,"Optical, Medical & Precision Instruments",Other/Unknown,Export,983529.0,,
2021,3,"Optical, Medical & Precision Instruments",Other/Unknown,Import,23110.0,0.21,0.46
2021,3,"Optical, Medical & Precision Instruments",Rail,Export,3304753.0,,
2021,3,"Optical, Medical & Precision Instruments",Rail,Import,10283486.0,1033.91,2279.38
2021,3,"Optical, Medical & Precision Instruments",Truck,Export,653782077.0,,
2021,3,"Optical, Medical & Precision Instruments",Truck,Import,1474666279.0,44564.06,98246.82
2021,3,"Optical, Medical & Precision Instruments",Vessel,Export,1102471.0,22.32,49.21
2021,3,"Optical, Medical & Precision Instruments",Vessel,Import,5304361.0,145.59,320.97
2021,3,Plastics & Rubber,Air,Export,7547736.0,259.25,571.55
2021,3,Plastics & Rubber,Air,Import,4718368.0,167.43,369.12
2021,3,Plastics & Rubber,Foreign Trade Zones (FTZs),Import,3731967.0,839.72,1851.26
2021,3,Plastics & Rubber,Mail (U.S. Postal Service),Export,47569.0,,
2021,3,Plastics & Rubber,Other/Unknown,Export,1251014.0,,
2021,3,Plastics & Rubber,Rail,Export,262783561.0,,
2021,3,Plastics & Rubber,Rail,Import,70758573.0,40092.5,88388.73
2021,3,Plastics & Rubber,Truck,Export,1647370759.0,,
2021,3,Plastics & Rubber,Truck,Import,738288591.0,220737.82,486643.01
2021,3,Plastics & Rubber,Vessel,Export,9448094.0,4704.12,10370.8
2021,3,Plastics & Rubber,Vessel,Import,26886369.0,19667.87,43360.18
2021,3,Precious Metals & Stones,Air,Export,43748525.0,11.83,26.08
2021,3,Precious Metals & Stones,Air,Import,175916817.0,13.06,28.79
2021,3,Precious Metals & Stones,Mail (U.S. Postal Service),Export,36053.0,,
2021,3,Precious Metals & Stones,Other/Unknown,Export,99330.0,,
2021,3,Precious Metals & Stones,Other/Unknown,Import,288403.0,0.03,0.07
2021,3,Precious Metals & Stones,Truck,Export,17935833.0,,
2021,3,Precious Metals & Stones,Truck,Import,394008882.0,477.08,1051.78
2021,3,"Pulp, Paper & Paperboard",Air,Export,1252165.0,74.41,164.05
2021,3,"Pulp, Paper & Paperboard",Air,Import,523617.0,15.02,33.11
2021,3,"Pulp, Paper & Paperboard",Foreign Trade Zones (FTZs),Import,662991.0,140.25,309.2
2021,3,"Pulp, Paper & Paperboard",Other/Unknown,Export,393536.0,,
2021,3,"Pulp, Paper & Paperboard",Rail,Export,108893321.0,,
2021,3,"Pulp, Paper & Paperboard",Rail,Import,2814534.0,3512.51,7743.75
2021,3,"Pulp, Paper & Paperboard",Truck,Export,371943230.0,,
2021,3,"Pulp, Paper & Paperboard",Truck,Import,122757998.0,60943.21,134356.62
2021,3,"Pulp, Paper & Paperboard",Vessel,Export,23768993.0,65111.09,143545.21
2021,3,"Pulp, Paper & Paperboard",Vessel,Import,2044775.0,1847.22,4072.42
2021,3,"Raw Hides, Skins & Leather",Air,Export,297398.0,3.57,7.87
2021,3,"Raw Hides, Skins & Leather",Air,Import,870635.0,14.77,32.56
2021,3,"Raw Hides, Skins & Leather",Foreign Trade Zones (FTZs),Import,1085545.0,24.58,54.19
2021,3,"Raw Hides, Skins & Leather",Other/Unknown,Export,4000.0,,
2021,3,"Raw Hides, Skins & Leather",Other/Unknown,Import,6028.0,0.25,0.55
2021,3,"Raw Hides, Skins & Leather",Rail,Export,42480.0,,
2021,3,"Raw Hides, Skins & Leather",Rail,Import,284.0,1.94,4.28
2021,3,"Raw Hides, Skins & Leather",Truck,Export,46938374.0,,
2021,3,"Raw Hides, Skins & Leather",Truck,Import,26360553.0,2263.78,4990.77
2021,3,"Raw Hides, Skins & Leather",Vessel,Export,509710.0,20.5,45.19
2021,3,"Raw Hides, Skins & Leather",Vessel,Import,391149.0,54.27,119.64
2021,3,Special Classification Provisions,Air,Import,77291308.0,202.0,445.33
2021,3,Special Classification Provisions,Foreign Trade Zones (FTZs),Import,8665563.0,1120.19,2469.59
2021,3,Special Classification Provisions,Other/Unknown,Export,678602842.0,,
2021,3,Special Classification Provisions,Other/Unknown,Import,241907862.0,10.67,23.52
2021,3,Special Classification Provisions,Rail,Import,4429355.0,1746.75,3850.92
2021,3,Special Classification Provisions,Truck,Export,16504520.0,,
2021,3,Special Classification Provisions,Truck,Import,438735850.0,55827.57,123078.58
2021,3,Special Classification Provisions,Vessel,Export,3717.0,0.05,0.11
2021,3,Special Classification Provisions,Vessel,Import,11783800.0,1277.77,2817.0
2021,3,"Stone, Ceramic & Glass Products",Air,Export,3409348.0,31.59,69.64
2021,3,"Stone, Ceramic & Glass Products",Air,Import,826415.0,56.78,125.18
2021,3,"Stone, Ceramic & Glass Products",Foreign Trade Zones (FTZs),Import,144260.0,119.89,264.31
2021,3,"Stone, Ceramic & Glass Products",Other/Unknown,Export,38065.0,,
2021,3,"Stone, Ceramic & Glass Products",Rail,Export,3677118.0,,
2021,3,"Stone, Ceramic & Glass Products",Rail,Import,13931886.0,8809.25,19421.05
2021,3,"Stone, Ceramic & Glass Products",Truck,Export,133416864.0,,
2021,3,"Stone, Ceramic & Glass Products",Truck,Import,288568151.0,349998.79,771614.33
2021,3,"Stone, Ceramic & Glass Products",Vessel,Export,1955696.0,442.84,976.29
2021,3,"Stone, Ceramic & Glass Products",Vessel,Import,11691212.0,96463.31,212664.94
2021,3,Textiles & Apparel,Air,Export,2219325.0,142.35,313.83
2021,3,Textiles & Apparel,Air,Import,4794688.0,114.34,252.08
2021,3,Textiles & Apparel,Foreign Trade Zones (FTZs),Import,621888.0,41.14,90.7
2021,3,Textiles & Apparel,Mail (U.S. Postal Service),Export,39223.0,,
2021,3,Textiles & Apparel,Other/Unknown,Export,90158.0,,
2021,3,Textiles & Apparel,Other/Unknown,Import,3015.0,0.07,0.15
2021,3,Textiles & Apparel,Rail,Export,2228950.0,,
2021,3,Textiles & Apparel,Rail,Import,1231241.0,392.43,865.16
2021,3,Textiles & Apparel,Truck,Export,511730406.0,,
2021,3,Textiles & Apparel,Truck,Import,419694097.0,48362.29,106620.47
2021,3,Textiles & Apparel,Vessel,Export,11212489.0,1919.19,4231.08
2021,3,Textiles & Apparel,Vessel,Import,27169407.0,2839.91,6260.92
2021,3,Transportation Equipment,Air,Export,109363246.0,675.84,1489.97
2021,3,Transportation Equipment,Air,Import,9112665.0,653.02,1439.66
2021,3,Transportation Equipment,Foreign Trade Zones (FTZs),Import,157951056.0,19548.32,43096.62
2021,3,Transportation Equipment,Other/Unknown,Export,58341123.0,,
2021,3,Transportation Equipment,Other/Unknown,Import,355523.0,67.26,148.28
2021,3,Transportation Equipment,Rail,Export,317838848.0,,
2021,3,Transportation Equipment,Rail,Import,3105243736.0,390344.69,860561.71
2021,3,Transportation Equipment,Truck,Export,1466258582.0,,
2021,3,Transportation Equipment,Truck,Import,3868305603.0,601197.03,1325411.0
2021,3,Transportation Equipment,Vessel,Export,93859197.0,5065.63,11167.79
2021,3,Transportation Equipment,Vessel,Import,1198813798.0,116548.55,256945.26
2021,3,Vegetable Products,Air,Export,4220773.0,30.17,66.51
2021,3,Vegetable Products,Air,Import,4179210.0,535.49,1180.55
2021,3,Vegetable Products,Other/Unknown,Export,2344728.0,,
2021,3,Vegetable Products,Rail,Export,540713939.0,,
2021,3,Vegetable Products,Rail,Import,1742934.0,4599.16,10139.4
2021,3,Vegetable Products,Truck,Export,194850895.0,,
2021,3,Vegetable Products,Truck,Import,1966008610.0,1414339.49,3118081.13
2021,3,Vegetable Products,Vessel,Export,255716737.0,987433.95,2176916.63
2021,3,Vegetable Products,Vessel,Import,39590059.0,59126.1,130350.58
2021,3,Wood & Wood Products,Air,Export,58920.0,31.17,68.72
2021,3,Wood & Wood Products,Air,Import,51415.0,8.57,18.89
2021,3,Wood & Wood Products,Other/Unknown,Export,15277.0,,
2021,3,Wood & Wood Products,Rail,Export,4891380.0,,
2021,3,Wood & Wood Products,Rail,Import,153765.0,737.01,1624.83
2021,3,Wood & Wood Products,Truck,Export,77885775.0,,
2021,3,Wood & Wood Products,Truck,Import,62452848.0,76508.84,168672.92
2021,3,Wood & Wood Products,Vessel,Export,2156237.0,1496.72,3299.7
2021,3,Wood & Wood Products,Vessel,Import,818379.0,1087.74,2398.05
2021,3,Works of Art & Antiques,Air,Export,6818420.0,7.14,15.74
2021,3,Works of Art & Antiques,Air,Import,3319136.0,6.2,13.67
2021,3,Works of Art & Antiques,Other/Unknown,Import,35000.0,0.0,0.0
2021,3,Works of Art & Antiques,Truck,Export,107488.0,,
2021,3,Works of Art & Antiques,Truck,Import,123032.0,12.96,28.57
2021,3,Works of Art & Antiques,Vessel,Export,66382.0,0.49,1.08
2021,4,Animal or Vegetable Fats & Oils,Air,Export,21296.0,6.5,14.33
2021,4,Animal or Vegetable Fats & Oils,Other/Unknown,Export,13606.0,,
2021,4,Animal or Vegetable Fats & Oils,Rail,Export,38175843.0,,
2021,4,Animal or Vegetable Fats & Oils,Rail,Import,4169632.0,2753.02,6069.36
2021,4,Animal or Vegetable Fats & Oils,Truck,Export,17590547.0,,
2021,4,Animal or Vegetable Fats & Oils,Truck,Import,20804458.0,6683.17,14733.85
2021,4,Animal or Vegetable Fats & Oils,Vessel,Export,6276273.0,5555.94,12248.74
2021,4,Animal or Vegetable Fats & Oils,Vessel,Import,856840.0,666.19,1468.7
2021,4,Arms & Ammunition,Air,Export,1779022.0,44.05,97.11
2021,4,Arms & Ammunition,Truck,Export,1630475.0,,
2021,4,Arms & Ammunition,Truck,Import,9461819.0,1166.36,2571.38
2021,4,Base Metals & Articles,Air,Export,19280777.0,356.45,785.84
2021,4,Base Metals & Articles,Air,Import,4207495.0,94.69,208.76
2021,4,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,4111285.0,291.81,643.33
2021,4,Base Metals & Articles,Mail (U.S. Postal Service),Export,3568.0,,
2021,4,Base Metals & Articles,Other/Unknown,Export,4391503.0,,
2021,4,Base Metals & Articles,Other/Unknown,Import,3051.0,1.27,2.8
2021,4,Base Metals & Articles,Rail,Export,185100319.0,,
2021,4,Base Metals & Articles,Rail,Import,162756414.0,133461.37,294231.61
2021,4,Base Metals & Articles,Truck,Export,1541299945.0,,
2021,4,Base Metals & Articles,Truck,Import,1010804662.0,350140.71,771927.21
2021,4,Base Metals & Articles,Vessel,Export,75260116.0,115591.6,254835.55
2021,4,Base Metals & Articles,Vessel,Import,216488296.0,268839.24,592688.37
2021,4,Chemical Products,Air,Export,188083851.0,367.65,810.53
2021,4,Chemical Products,Air,Import,4686969.0,88.65,195.44
2021,4,Chemical Products,Foreign Trade Zones (FTZs),Import,1264216.0,45.67,100.68
2021,4,Chemical Products,Other/Unknown,Export,2076419.0,,
2021,4,Chemical Products,Other/Unknown,Import,128574.0,0.01,0.02
2021,4,Chemical Products,Rail,Export,187367598.0,,
2021,4,Chemical Products,Rail,Import,43268778.0,96341.17,212395.67
2021,4,Chemical Products,Truck,Export,1070338510.0,,
2021,4,Chemical Products,Truck,Import,342413500.0,175518.59,386951.79
2021,4,Chemical Products,Vessel,Export,363526947.0,472991.39,1042766.28
2021,4,Chemical Products,Vessel,Import,60240913.0,82287.29,181412.21
2021,4,"Foodstuffs, Beverages & Tobacco",Air,Export,131348.0,13.07,28.81
2021,4,"Foodstuffs, Beverages & Tobacco",Air,Import,146106.0,7.46,16.45
2021,4,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,6280922.0,689.19,1519.4
2021,4,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,607199.0,,
2021,4,"Foodstuffs, Beverages & Tobacco",Rail,Export,184228683.0,,
2021,4,"Foodstuffs, Beverages & Tobacco",Rail,Import,414303727.0,438281.23,966243.57
2021,4,"Foodstuffs, Beverages & Tobacco",Truck,Export,336835449.0,,
2021,4,"Foodstuffs, Beverages & Tobacco",Truck,Import,716978375.0,484539.68,1068225.87
2021,4,"Foodstuffs, Beverages & Tobacco",Vessel,Export,20129717.0,44589.97,98303.94
2021,4,"Foodstuffs, Beverages & Tobacco",Vessel,Import,183604492.0,169657.67,374030.69
2021,4,"Footwear, Headgear & Umbrellas",Air,Export,149377.0,3.67,8.09
2021,4,"Footwear, Headgear & Umbrellas",Air,Import,760961.0,23.18,51.1
2021,4,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,52864.0,,
2021,4,"Footwear, Headgear & Umbrellas",Other/Unknown,Import,260.0,0.02,0.04
2021,4,"Footwear, Headgear & Umbrellas",Rail,Export,13183.0,,
2021,4,"Footwear, Headgear & Umbrellas",Rail,Import,200075.0,19.41,42.79
2021,4,"Footwear, Headgear & Umbrellas",Truck,Export,12639230.0,,
2021,4,"Footwear, Headgear & Umbrellas",Truck,Import,60684480.0,2415.31,5324.84
2021,4,"Footwear, Headgear & Umbrellas",Vessel,Export,157881.0,14.3,31.53
2021,4,"Footwear, Headgear & Umbrellas",Vessel,Import,437750.0,98.28,216.67
2021,4,Live Animals & Animal Products,Air,Export,2642209.0,27.54,60.72
2021,4,Live Animals & Animal Products,Air,Import,10172794.0,1358.17,2994.25
2021,4,Live Animals & Animal Products,Other/Unknown,Export,17218235.0,,
2021,4,Live Animals & Animal Products,Other/Unknown,Import,64823594.0,24025.07,52966.15
2021,4,Live Animals & Animal Products,Rail,Export,923799.0,,
2021,4,Live Animals & Animal Products,Rail,Import,24950.0,75.74,166.98
2021,4,Live Animals & Animal Products,Truck,Export,459275532.0,,
2021,4,Live Animals & Animal Products,Truck,Import,229420590.0,53072.5,117004.69
2021,4,Live Animals & Animal Products,Vessel,Export,7987962.0,3079.82,6789.83
2021,4,Live Animals & Animal Products,Vessel,Import,1898630.0,502.65,1108.15
2021,4,Machinery & Electrical Equipment,Air,Export,393523873.0,1781.95,3928.52
2021,4,Machinery & Electrical Equipment,Air,Import,266927807.0,2462.24,5428.3
2021,4,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,184323167.0,7347.49,16198.42
2021,4,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,19635.0,,
2021,4,Machinery & Electrical Equipment,Other/Unknown,Export,22668515.0,,
2021,4,Machinery & Electrical Equipment,Other/Unknown,Import,2537348.0,58.77,129.57
2021,4,Machinery & Electrical Equipment,Rail,Export,229583972.0,,
2021,4,Machinery & Electrical Equipment,Rail,Import,445382541.0,78562.05,173199.47
2021,4,Machinery & Electrical Equipment,Truck,Export,6408187459.0,,
2021,4,Machinery & Electrical Equipment,Truck,Import,10658147978.0,797941.01,1759156.71
2021,4,Machinery & Electrical Equipment,Vessel,Export,16767390.0,865.47,1908.03
2021,4,Machinery & Electrical Equipment,Vessel,Import,65156869.0,9710.94,21408.93
2021,4,Mineral Products,Air,Export,205827.0,135.67,299.1
2021,4,Mineral Products,Other/Unknown,Export,1187537.0,,
2021,4,Mineral Products,Pipeline,Export,594676230.0,,
2021,4,Mineral Products,Pipeline,Import,7858591.0,19424.4,42823.42
2021,4,Mineral Products,Rail,Export,837438759.0,,
2021,4,Mineral Products,Rail,Import,28027598.0,174552.16,384821.18
2021,4,Mineral Products,Truck,Export,363476675.0,,
2021,4,Mineral Products,Truck,Import,16948856.0,362062.84,798210.98
2021,4,Mineral Products,Vessel,Export,1383075839.0,3219923.69,7098708.17
2021,4,Mineral Products,Vessel,Import,1210049706.0,4522853.06,9971172.31
2021,4,Miscellaneous Manufactured Articles,Air,Export,1552767.0,31.12,68.61
2021,4,Miscellaneous Manufactured Articles,Air,Import,1801458.0,76.1,167.77
2021,4,Miscellaneous Manufactured Articles,Foreign Trade Zones (FTZs),Import,43430627.0,6901.56,15215.32
2021,4,Miscellaneous Manufactured Articles,Other/Unknown,Export,142713.0,,
2021,4,Miscellaneous Manufactured Articles,Other/Unknown,Import,24740.0,0.98,2.16
2021,4,Miscellaneous Manufactured Articles,Rail,Export,346650.0,,
2021,4,Miscellaneous Manufactured Articles,Rail,Import,7431949.0,1125.46,2481.21
2021,4,Miscellaneous Manufactured Articles,Truck,Export,257425659.0,,
2021,4,Miscellaneous Manufactured Articles,Truck,Import,1010610238.0,163138.49,359658.38
2021,4,Miscellaneous Manufactured Articles,Vessel,Export,2516650.0,216.6,477.52
2021,4,Miscellaneous Manufactured Articles,Vessel,Import,10974489.0,3992.31,8801.53
2021,4,"Optical, Medical & Precision Instruments",Air,Export,55363930.0,216.39,477.06
2021,4,"Optical, Medical & Precision Instruments",Air,Import,41054099.0,264.96,584.14
2021,4,"Optical, Medical & Precision Instruments",Foreign Trade Zones (FTZs),Import,52590059.0,1325.65,2922.55
2021,4,"Optical, Medical & Precision Instruments",Other/Unknown,Export,514799.0,,
2021,4,"Optical, Medical & Precision Instruments",Other/Unknown,Import,90869.0,0.28,0.62
2021,4,"Optical, Medical & Precision Instruments",Rail,Export,3976300.0,,
2021,4,"Optical, Medical & Precision Instruments",Rail,Import,8210600.0,912.37,2011.43
2021,4,"Optical, Medical & Precision Instruments",Truck,Export,607332541.0,,
2021,4,"Optical, Medical & Precision Instruments",Truck,Import,1381319751.0,41018.91,90431.11
2021,4,"Optical, Medical & Precision Instruments",Vessel,Export,1290579.0,10.23,22.55
2021,4,"Optical, Medical & Precision Instruments",Vessel,Import,4124680.0,117.59,259.24
2021,4,Plastics & Rubber,Air,Export,6593806.0,173.38,382.24
2021,4,Plastics & Rubber,Air,Import,4471240.0,158.5,349.43
2021,4,Plastics & Rubber,Foreign Trade Zones (FTZs),Import,3620349.0,655.33,1444.75
2021,4,Plastics & Rubber,Mail (U.S. Postal Service),Export,68023.0,,
2021,4,Plastics & Rubber,Other/Unknown,Export,1333170.0,,
2021,4,Plastics & Rubber,Other/Unknown,Import,9895.0,0.38,0.84
2021,4,Plastics & Rubber,Rail,Export,286870223.0,,
2021,4,Plastics & Rubber,Rail,Import,90101906.0,54158.63,119399.2
2021,4,Plastics & Rubber,Truck,Export,1505584600.0,,
2021,4,Plastics & Rubber,Truck,Import,711700632.0,230637.57,508468.2
2021,4,Plastics & Rubber,Vessel,Export,5951276.0,4322.88,9530.31
2021,4,Plastics & Rubber,Vessel,Import,18465466.0,11265.49,24836.12
2021,4,Precious Metals & Stones,Air,Export,39109834.0,14.34,31.61
2021,4,Precious Metals & Stones,Air,Import,160456530.0,12.15,26.79
2021,4,Precious Metals & Stones,Other/Unknown,Export,127307.0,,
2021,4,Precious Metals & Stones,Other/Unknown,Import,786968.0,0.09,0.2
2021,4,Precious Metals & Stones,Truck,Export,18259794.0,,
2021,4,Precious Metals & Stones,Truck,Import,321075940.0,433.23,955.11
2021,4,Precious Metals & Stones,Vessel,Export,7515.0,1.36,3.0
2021,4,"Pulp, Paper & Paperboard",Air,Export,2313118.0,71.37,157.34
2021,4,"Pulp, Paper & Paperboard",Air,Import,1052362.0,45.03,99.27
2021,4,"Pulp, Paper & Paperboard",Foreign Trade Zones (FTZs),Import,419684.0,83.14,183.29
2021,4,"Pulp, Paper & Paperboard",Other/Unknown,Export,674175.0,,
2021,4,"Pulp, Paper & Paperboard",Rail,Export,104611663.0,,
2021,4,"Pulp, Paper & Paperboard",Rail,Import,4929106.0,5495.51,12115.51
2021,4,"Pulp, Paper & Paperboard",Truck,Export,356761549.0,,
2021,4,"Pulp, Paper & Paperboard",Truck,Import,124337432.0,59839.81,131924.04
2021,4,"Pulp, Paper & Paperboard",Vessel,Export,11749030.0,37526.79,82732.31
2021,4,"Pulp, Paper & Paperboard",Vessel,Import,1065077.0,780.5,1720.71
2021,4,"Raw Hides, Skins & Leather",Air,Export,273580.0,5.4,11.9
2021,4,"Raw Hides, Skins & Leather",Air,Import,1095768.0,20.25,44.64
2021,4,"Raw Hides, Skins & Leather",Foreign Trade Zones (FTZs),Import,1354621.0,27.39,60.38
2021,4,"Raw Hides, Skins & Leather",Rail,Export,98582.0,,
2021,4,"Raw Hides, Skins & Leather",Rail,Import,293.0,0.33,0.73
2021,4,"Raw Hides, Skins & Leather",Truck,Export,43076188.0,,
2021,4,"Raw Hides, Skins & Leather",Truck,Import,24712941.0,2130.56,4697.08
2021,4,"Raw Hides, Skins & Leather",Vessel,Export,121625.0,15.81,34.86
2021,4,"Raw Hides, Skins & Leather",Vessel,Import,155268.0,14.39,31.72
2021,4,Special Classification Provisions,Air,Export,36258.0,13.61,30.0
2021,4,Special Classification Provisions,Air,Import,65593570.0,203.22,448.02
2021,4,Special Classification Provisions,Foreign Trade Zones (FTZs),Import,9724455.0,1147.29,2529.34
2021,4,Special Classification Provisions,Other/Unknown,Export,661361498.0,,
2021,4,Special Classification Provisions,Other/Unknown,Import,238940978.0,20.11,44.33
2021,4,Special Classification Provisions,Rail,Import,4323301.0,1585.74,3495.95
2021,4,Special Classification Provisions,Truck,Export,9945026.0,,
2021,4,Special Classification Provisions,Truck,Import,444890174.0,71141.61,156840.22
2021,4,Special Classification Provisions,Vessel,Export,13246.0,0.04,0.09
2021,4,Special Classification Provisions,Vessel,Import,2743981.0,11670.2,25728.36
2021,4,"Stone, Ceramic & Glass Products",Air,Export,3117178.0,22.6,49.82
2021,4,"Stone, Ceramic & Glass Products",Air,Import,867121.0,43.27,95.39
2021,4,"Stone, Ceramic & Glass Products",Foreign Trade Zones (FTZs),Import,104593.0,93.73,206.64
2021,4,"Stone, Ceramic & Glass Products",Other/Unknown,Export,27506.0,,
2021,4,"Stone, Ceramic & Glass Products",Rail,Export,4360272.0,,
2021,4,"Stone, Ceramic & Glass Products",Rail,Import,15849495.0,11084.8,24437.77
2021,4,"Stone, Ceramic & Glass Products",Truck,Export,127196770.0,,
2021,4,"Stone, Ceramic & Glass Products",Truck,Import,297742984.0,327479.33,721967.48
2021,4,"Stone, Ceramic & Glass Products",Vessel,Export,312204.0,192.64,424.7
2021,4,"Stone, Ceramic & Glass Products",Vessel,Import,9792592.0,15141.88,33382.09
2021,4,Textiles & Apparel,Air,Export,2286651.0,125.18,275.97
2021,4,Textiles & Apparel,Air,Import,4260924.0,96.77,213.34
2021,4,Textiles & Apparel,Foreign Trade Zones (FTZs),Import,314724.0,27.79,61.27
2021,4,Textiles & Apparel,Other/Unknown,Export,139042.0,,
2021,4,Textiles & Apparel,Other/Unknown,Import,1154.0,0.07,0.15
2021,4,Textiles & Apparel,Rail,Export,2526157.0,,
2021,4,Textiles & Apparel,Rail,Import,1279323.0,351.4,774.7
2021,4,Textiles & Apparel,Truck,Export,473019928.0,,
2021,4,Textiles & Apparel,Truck,Import,389973406.0,44119.47,97266.67
2021,4,Textiles & Apparel,Vessel,Export,7176504.0,1505.65,3319.39
2021,4,Textiles & Apparel,Vessel,Import,13350213.0,1230.99,2713.87
2021,4,Transportation Equipment,Air,Export,81772482.0,336.07,740.91
2021,4,Transportation Equipment,Air,Import,9204221.0,629.22,1387.19
2021,4,Transportation Equipment,Foreign Trade Zones (FTZs),Import,140930365.0,17604.6,38811.45
2021,4,Transportation Equipment,Mail (U.S. Postal Service),Export,21496.0,,
2021,4,Transportation Equipment,Other/Unknown,Export,89951799.0,,
2021,4,Transportation Equipment,Other/Unknown,Import,17172.0,3.81,8.4
2021,4,Transportation Equipment,Rail,Export,244413681.0,,
2021,4,Transportation Equipment,Rail,Import,3179769105.0,393988.79,868595.57
2021,4,Transportation Equipment,Truck,Export,1311884159.0,,
2021,4,Transportation Equipment,Truck,Import,3587166734.0,538732.6,1187700.66
2021,4,Transportation Equipment,Vessel,Export,120971292.0,7504.14,16543.78
2021,4,Transportation Equipment,Vessel,Import,1341051332.0,124339.99,274122.43
2021,4,Vegetable Products,Air,Export,6089243.0,58.46,128.88
2021,4,Vegetable Products,Air,Import,2588533.0,310.16,683.78
2021,4,Vegetable Products,Other/Unknown,Export,1308429.0,,
2021,4,Vegetable Products,Rail,Export,599728756.0,,
2021,4,Vegetable Products,Rail,Import,1404028.0,4152.7,9155.13
2021,4,Vegetable Products,Truck,Export,158640346.0,,
2021,4,Vegetable Products,Truck,Import,1808325320.0,1364636.69,3008505.34
2021,4,Vegetable Products,Vessel,Export,258326376.0,1069167.36,2357107.75
2021,4,Vegetable Products,Vessel,Import,41434848.0,51703.35,113986.24
2021,4,Wood & Wood Products,Air,Export,78156.0,71.14,156.84
2021,4,Wood & Wood Products,Air,Import,16159.0,13.37,29.48
2021,4,Wood & Wood Products,Other/Unknown,Export,17305.0,,
2021,4,Wood & Wood Products,Rail,Export,6271427.0,,
2021,4,Wood & Wood Products,Rail,Import,418273.0,1567.54,3455.83
2021,4,Wood & Wood Products,Truck,Export,73881141.0,,
2021,4,Wood & Wood Products,Truck,Import,63168418.0,75848.78,167217.74
2021,4,Wood & Wood Products,Vessel,Export,416375.0,593.73,1308.95
2021,4,Wood & Wood Products,Vessel,Import,608313.0,1235.4,2723.59
2021,4,Works of Art & Antiques,Air,Export,3019510.0,4.51,9.94
2021,4,Works of Art & Antiques,Air,Import,6980836.0,15.3,33.73
2021,4,Works of Art & Antiques,Truck,Export,49969.0,,
2021,4,Works of Art & Antiques,Truck,Import,2185652.0,54.97,121.19
2021,5,Animal or Vegetable Fats & Oils,Air,Export,48734.0,4.72,10.41
2021,5,Animal or Vegetable Fats & Oils,Other/Unknown,Export,18478.0,,
2021,5,Animal or Vegetable Fats & Oils,Rail,Export,34707077.0,,
2021,5,Animal or Vegetable Fats & Oils,Rail,Import,1391944.0,1146.53,2527.66
2021,5,Animal or Vegetable Fats & Oils,Truck,Export,27614587.0,,
2021,5,Animal or Vegetable Fats & Oils,Truck,Import,15263968.0,5523.3,12176.78
2021,5,Animal or Vegetable Fats & Oils,Vessel,Export,5783946.0,3970.82,8754.15
2021,5,Animal or Vegetable Fats & Oils,Vessel,Import,1955469.0,1745.05,3847.17
2021,5,Arms & Ammunition,Air,Export,2823071.0,63.12,139.16
2021,5,Arms & Ammunition,Truck,Export,1248252.0,,
2021,5,Arms & Ammunition,Truck,Import,9109188.0,1131.07,2493.58
2021,5,Arms & Ammunition,Vessel,Export,14480.0,0.59,1.3
2021,5,Arms & Ammunition,Vessel,Import,35452.0,5.24,11.55
2021,5,Base Metals & Articles,Air,Export,17397836.0,415.05,915.03
2021,5,Base Metals & Articles,Air,Import,3821663.0,92.98,204.99
2021,5,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,3406369.0,212.4,468.26
2021,5,Base Metals & Articles,Other/Unknown,Export,2836901.0,,
2021,5,Base Metals & Articles,Rail,Export,173182575.0,,
2021,5,Base Metals & Articles,Rail,Import,175684596.0,156628.65,345306.65
2021,5,Base Metals & Articles,Truck,Export,1498471453.0,,
2021,5,Base Metals & Articles,Truck,Import,1013030564.0,336586.7,742045.77
2021,5,Base Metals & Articles,Vessel,Export,128427769.0,216393.67,477065.81
2021,5,Base Metals & Articles,Vessel,Import,134853804.0,143317.02,315959.57
2021,5,Chemical Products,Air,Export,143526469.0,425.79,938.71
2021,5,Chemical Products,Air,Import,4505533.0,95.27,210.03
2021,5,Chemical Products,Foreign Trade Zones (FTZs),Import,150469.0,124.64,274.78
2021,5,Chemical Products,Other/Unknown,Export,975466.0,,
2021,5,Chemical Products,Other/Unknown,Import,191068.0,0.01,0.02
2021,5,Chemical Products,Rail,Export,260062102.0,,
2021,5,Chemical Products,Rail,Import,45032757.0,100992.8,222650.75
2021,5,Chemical Products,Truck,Export,972436574.0,,
2021,5,Chemical Products,Truck,Import,308102951.0,149896.39,330464.58
2021,5,Chemical Products,Vessel,Export,419732162.0,583437.16,1286257.23
2021,5,Chemical Products,Vessel,Import,57656409.0,94126.19,207512.48
2021,5,"Foodstuffs, Beverages & Tobacco",Air,Export,94726.0,17.71,39.04
